image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
22,Abyssinian_119.jpg,patch88,4,23381,1.1878,23381,1.1741,True,4,4
22,Abyssinian_119.jpg,patch88,5,8266,0.904,29767,0.8713,False,,
23,Abyssinian_12.jpg,global,1,2099,20.9094,2099,21.3187,True,1,1
23,Abyssinian_12.jpg,global,2,38459,20.8022,38459,21.1187,True,2,2
23,Abyssinian_12.jpg,global,3,4594,15.9045,4594,16.2183,True,3,3
23,Abyssinian_12.jpg,global,4,41801,12.8095,41801,13.256,True,4,4
23,Abyssinian_12.jpg,global,5,33331,8.5425,33331,8.7225,True,5,5
23,Abyssinian_12.jpg,patch88,1,48627,1.343,38515,1.2393,False,2,2
23,Abyssinian_12.jpg,patch88,2,38515,1.1947,48627,1.1603,False,1,1
23,Abyssinian_12.jpg,patch88,3,25770,1.09,25770,0.9829,True,3,3
23,Abyssinian_12.jpg,patch88,4,32901,1.0481,32901,0.9555,True,4,4
23,Abyssinian_12.jpg,patch88,5,9889,0.7389,25790,0.7807,False,,
24,Abyssinian_120.jpg,global,1,38459,19.4049,38459,19.6548,True,1,1
24,Abyssinian_120.jpg,global,2,2099,19.2307,2099,19.544,True,2,2
24,Abyssinian_120.jpg,global,3,4594,14.271,4594,14.4794,True,3,3
24,Abyssinian_120.jpg,global,4,41801,11.1877,41801,11.4956,True,4,4
24,Abyssinian_120.jpg,global,5,39589,7.8548,33331,7.929,False,,
24,Abyssinian_120.jpg,patch88,1,38515,1.7881,38515,1.7745,True,1,1
24,Abyssinian_120.jpg,patch88,2,37446,1.2483,25790,1.1949,False,3,3
24,Abyssinian_120.jpg,patch88,3,25790,1.2112,37446,1.1893,False,2,2
24,Abyssinian_120.jpg,patch88,4,34321,1.0306,34321,1.0622,True,4,4
24,Abyssinian_120.jpg,patch88,5,29095,0.956,29095,0.9667,True,5,5
25,Abyssinian_121.jpg,global,1,2099,22.3898,2099,22.6938,True,1,1
25,Abyssinian_121.jpg,global,2,38459,21.8925,38459,22.2042,True,2,2
25,Abyssinian_121.jpg,global,3,4594,16.7871,4594,16.8957,True,3,3
25,Abyssinian_121.jpg,global,4,41801,14.4653,41801,14.6721,True,4,4
25,Abyssinian_121.jpg,global,5,33331,9.0132,33331,9.22,True,5,5
25,Abyssinian_121.jpg,patch88,1,38515,1.7403,38515,1.7502,True,1,1
25,Abyssinian_121.jpg,patch88,2,41838,1.4029,41838,1.4467,True,2,2
25,Abyssinian_121.jpg,patch88,3,25790,1.1789,25790,1.2391,True,3,3
25,Abyssinian_121.jpg,patch88,4,34321,1.0206,34321,1.0574,True,4,4
25,Abyssinian_121.jpg,patch88,5,29095,0.8405,29095,0.857,True,5,5
26,Abyssinian_122.jpg,global,1,2099,20.8696,2099,20.8562,True,1,1
26,Abyssinian_122.jpg,global,2,38459,20.4055,38459,20.431,True,2,2
26,Abyssinian_122.jpg,global,3,4594,16.3765,4594,16.2678,True,3,3
26,Abyssinian_122.jpg,global,4,41801,12.5872,41801,12.534,True,4,4
26,Abyssinian_122.jpg,global,5,8403,8.8959,8403,8.6485,True,5,5
26,Abyssinian_122.jpg,patch88,1,25790,1.5747,25790,1.5295,True,1,1
26,Abyssinian_122.jpg,patch88,2,30295,1.4324,30295,1.4745,True,2,2
26,Abyssinian_122.jpg,patch88,3,38515,1.3356,38515,1.3381,True,3,3
26,Abyssinian_122.jpg,patch88,4,33798,1.1068,33798,1.1871,True,4,4
26,Abyssinian_122.jpg,patch88,5,34321,1.0579,34321,1.118,True,5,5
27,Abyssinian_123.jpg,global,1,38459,21.6941,2099,22.4334,False,2,2
27,Abyssinian_123.jpg,global,2,2099,21.6842,38459,22.2486,False,1,1
27,Abyssinian_123.jpg,global,3,4594,15.7665,4594,16.4518,True,3,3
27,Abyssinian_123.jpg,global,4,41801,13.3201,41801,14.1701,True,4,4
27,Abyssinian_123.jpg,global,5,33331,9.0565,33331,9.332,True,5,5
27,Abyssinian_123.jpg,patch88,1,38515,1.4943,38515,1.4866,True,1,1
27,Abyssinian_123.jpg,patch88,2,25790,1.3062,25790,1.3226,True,2,2
27,Abyssinian_123.jpg,patch88,3,41838,1.2644,41838,1.1,True,3,3
27,Abyssinian_123.jpg,patch88,4,34321,0.7803,34321,0.7994,True,4,4
27,Abyssinian_123.jpg,patch88,5,20516,0.5845,23127,0.5919,False,,
28,Abyssinian_124.jpg,global,1,38459,19.4676,38459,19.4422,True,1,1
28,Abyssinian_124.jpg,global,2,2099,19.2298,2099,19.1624,True,2,2
28,Abyssinian_124.jpg,global,3,4594,14.2925,4594,14.1601,True,3,3
28,Abyssinian_124.jpg,global,4,41801,11.0258,41801,10.8623,True,4,4
28,Abyssinian_124.jpg,global,5,39589,8.6564,39589,8.7162,True,5,5
28,Abyssinian_124.jpg,patch88,1,38515,1.7597,38515,1.7504,True,1,1
28,Abyssinian_124.jpg,patch88,2,29095,0.9817,29095,0.9812,True,2,2
28,Abyssinian_124.jpg,patch88,3,36029,0.8555,34321,0.8868,False,,
28,Abyssinian_124.jpg,patch88,4,37446,0.8505,25790,0.8699,False,5,5
28,Abyssinian_124.jpg,patch88,5,25790,0.8387,37446,0.8484,False,4,4
29,Abyssinian_125.jpg,global,1,2099,22.069,2099,22.4723,True,1,1
29,Abyssinian_125.jpg,global,2,38459,21.7331,38459,22.05,True,2,2
29,Abyssinian_125.jpg,global,3,4594,16.6127,4594,16.9295,True,3,3
29,Abyssinian_125.jpg,global,4,41801,14.1856,41801,14.6124,True,4,4
29,Abyssinian_125.jpg,global,5,33331,8.913,33331,9.0727,True,5,5
29,Abyssinian_125.jpg,patch88,1,7014,2.372,7014,2.3292,True,1,1
29,Abyssinian_125.jpg,patch88,2,38515,1.2716,38515,1.2086,True,2,2
29,Abyssinian_125.jpg,patch88,3,15179,1.0713,25790,1.0424,False,5,5
29,Abyssinian_125.jpg,patch88,4,29095,1.0355,29095,0.9772,True,4,4
29,Abyssinian_125.jpg,patch88,5,25790,0.9913,15179,0.775,False,3,3
30,Abyssinian_126.jpg,global,1,2099,21.7946,38459,21.7151,False,2,2
30,Abyssinian_126.jpg,global,2,38459,21.7609,2099,21.6345,False,1,1
30,Abyssinian_126.jpg,global,3,4594,15.0479,4594,14.7376,True,3,3
30,Abyssinian_126.jpg,global,4,41801,13.4391,41801,13.1339,True,4,4
30,Abyssinian_126.jpg,global,5,33331,9.0567,33331,9.0613,True,5,5
30,Abyssinian_126.jpg,patch88,1,38515,1.7898,38515,1.7809,True,1,1
30,Abyssinian_126.jpg,patch88,2,25790,1.3647,25790,1.3414,True,2,2
30,Abyssinian_126.jpg,patch88,3,20516,1.3476,23127,1.2842,False,4,4
30,Abyssinian_126.jpg,patch88,4,23127,1.2547,20516,1.2508,False,3,3
30,Abyssinian_126.jpg,patch88,5,12477,0.8348,29095,0.8568,False,,
31,Abyssinian_127.jpg,global,1,38459,17.0913,38459,17.1988,True,1,1
31,Abyssinian_127.jpg,global,2,2099,16.4229,2099,16.5181,True,2,2
31,Abyssinian_127.jpg,global,3,4594,12.2906,4594,12.3195,True,3,3
31,Abyssinian_127.jpg,global,4,39589,8.4376,39589,8.486,True,4,4
31,Abyssinian_127.jpg,global,5,41801,8.1233,41801,8.1699,True,5,5
31,Abyssinian_127.jpg,patch88,1,39589,8.295,39589,8.2837,True,1,1
31,Abyssinian_127.jpg,patch88,2,8403,7.3581,8403,7.2178,True,2,2
31,Abyssinian_127.jpg,patch88,3,15485,6.129,15485,6.2161,True,3,3
31,Abyssinian_127.jpg,patch88,4,133,4.2437,133,4.3723,True,4,4
31,Abyssinian_127.jpg,patch88,5,3874,3.7265,3874,3.9065,True,5,5
32,Abyssinian_128.jpg,global,1,38459,19.7759,38459,19.8443,True,1,1
32,Abyssinian_128.jpg,global,2,2099,19.5133,2099,19.5758,True,2,2
32,Abyssinian_128.jpg,global,3,4594,14.1913,4594,14.1696,True,3,3
32,Abyssinian_128.jpg,global,4,41801,11.4541,41801,11.4818,True,4,4
32,Abyssinian_128.jpg,global,5,33331,8.09,33331,8.1566,True,5,5
32,Abyssinian_128.jpg,patch88,1,38383,1.9128,38515,1.641,False,2,2
32,Abyssinian_128.jpg,patch88,2,38515,1.6759,38383,1.4895,False,1,1
32,Abyssinian_128.jpg,patch88,3,25790,1.2619,25790,1.2206,True,3,3
32,Abyssinian_128.jpg,patch88,4,22396,0.9667,22396,0.9285,True,4,4
