image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
3200,Forest_1179.jpg,global,3,4594,15.5833,4594,15.4901,True,3,3
3200,Forest_1179.jpg,global,4,41801,12.2149,41801,12.4379,True,4,4
3200,Forest_1179.jpg,global,5,33331,7.9387,33331,8.1681,True,5,5
3200,Forest_1179.jpg,patch88,1,39589,5.9483,39589,4.9349,True,1,1
3200,Forest_1179.jpg,patch88,2,8403,5.096,15485,4.6202,False,,3
3200,Forest_1179.jpg,patch88,3,15485,4.2117,133,4.0033,False,2,4
3200,Forest_1179.jpg,patch88,4,133,2.6412,3874,3.9964,False,3,5
3200,Forest_1179.jpg,patch88,5,3874,2.2578,38459,3.9953,False,4,
3201,Forest_118.jpg,global,1,38459,15.5795,38459,18.0658,True,1,1
3201,Forest_118.jpg,global,2,2099,15.0347,2099,18.0348,True,2,2
3201,Forest_118.jpg,global,3,4594,11.4575,4594,13.7111,True,3,3
3201,Forest_118.jpg,global,4,41801,7.7074,41801,10.0997,True,4,4
3201,Forest_118.jpg,global,5,8403,7.586,33331,7.334,False,,
3201,Forest_118.jpg,patch88,1,13900,1.3909,38515,1.2405,False,,3
3201,Forest_118.jpg,patch88,2,25790,1.1486,7556,1.1108,False,3,
3201,Forest_118.jpg,patch88,3,38515,1.0577,25790,1.0423,False,1,2
3201,Forest_118.jpg,patch88,4,34321,0.7733,15358,1.002,False,5,
3201,Forest_118.jpg,patch88,5,36131,0.6685,34321,0.9577,False,,4
3202,Forest_1180.jpg,global,1,2099,18.3337,2099,19.5789,True,1,1
3202,Forest_1180.jpg,global,2,38459,18.1928,38459,19.0433,True,2,2
3202,Forest_1180.jpg,global,3,4594,14.6315,4594,15.4859,True,3,3
3202,Forest_1180.jpg,global,4,41801,10.5121,41801,11.9464,True,4,4
3202,Forest_1180.jpg,global,5,39589,7.8652,33331,7.6269,False,,
3202,Forest_1180.jpg,patch88,1,8403,4.4385,25790,1.547,False,,
3202,Forest_1180.jpg,patch88,2,39589,3.4412,38515,1.0988,False,,
3202,Forest_1180.jpg,patch88,3,16094,2.2147,27607,1.0169,False,,
3202,Forest_1180.jpg,patch88,4,5269,0.9769,16439,0.9656,False,,
3202,Forest_1180.jpg,patch88,5,14809,0.9756,15358,0.8705,False,,
3203,Forest_1181.jpg,global,1,2099,18.4222,2099,19.7001,True,1,1
3203,Forest_1181.jpg,global,2,38459,18.297,38459,19.3098,True,2,2
3203,Forest_1181.jpg,global,3,4594,14.0923,4594,15.064,True,3,3
3203,Forest_1181.jpg,global,4,41801,10.4232,41801,11.6149,True,4,4
3203,Forest_1181.jpg,global,5,33331,7.6462,33331,8.025,True,5,5
3203,Forest_1181.jpg,patch88,1,9889,0.9566,34321,1.0784,False,,
3203,Forest_1181.jpg,patch88,2,45888,0.8634,19290,0.9748,False,,
3203,Forest_1181.jpg,patch88,3,1588,0.6873,38515,0.9127,False,,4
3203,Forest_1181.jpg,patch88,4,38515,0.6537,36131,0.6583,False,3,
3203,Forest_1181.jpg,patch88,5,40665,0.604,45271,0.6449,False,,
3204,Forest_1182.jpg,global,1,2099,19.9661,2099,20.7872,True,1,1
3204,Forest_1182.jpg,global,2,38459,19.5144,38459,20.2182,True,2,2
3204,Forest_1182.jpg,global,3,4594,15.9582,4594,16.2947,True,3,3
3204,Forest_1182.jpg,global,4,41801,12.0353,41801,13.0861,True,4,4
3204,Forest_1182.jpg,global,5,33331,8.0184,33331,8.2692,True,5,5
3204,Forest_1182.jpg,patch88,1,39589,7.2593,39589,5.9466,True,1,1
3204,Forest_1182.jpg,patch88,2,8403,5.9535,8403,5.5082,True,2,2
3204,Forest_1182.jpg,patch88,3,15485,5.6768,15485,3.6945,True,3,3
3204,Forest_1182.jpg,patch88,4,133,4.662,133,2.24,True,4,4
3204,Forest_1182.jpg,patch88,5,3874,3.852,3874,1.8089,True,5,5
3205,Forest_1183.jpg,global,1,38459,18.4104,38459,18.1296,True,1,1
3205,Forest_1183.jpg,global,2,2099,18.3771,2099,18.0291,True,2,2
3205,Forest_1183.jpg,global,3,4594,13.9463,4594,13.2909,True,3,3
3205,Forest_1183.jpg,global,4,41801,10.2711,41801,10.3408,True,4,4
3205,Forest_1183.jpg,global,5,33331,7.7223,33331,7.4452,True,5,5
3205,Forest_1183.jpg,patch88,1,9889,1.0657,18274,1.0185,False,,
3205,Forest_1183.jpg,patch88,2,38515,1.0037,4171,0.9169,False,3,
3205,Forest_1183.jpg,patch88,3,12959,0.8655,38515,0.8726,False,,2
3205,Forest_1183.jpg,patch88,4,36131,0.8636,34321,0.856,False,,
3205,Forest_1183.jpg,patch88,5,25790,0.8124,25790,0.7944,True,5,5
3206,Forest_1184.jpg,global,1,2099,19.7183,2099,20.5915,True,1,1
3206,Forest_1184.jpg,global,2,38459,19.3351,38459,19.9002,True,2,2
3206,Forest_1184.jpg,global,3,4594,15.4854,4594,16.1668,True,3,3
3206,Forest_1184.jpg,global,4,41801,11.9463,41801,13.0905,True,4,4
3206,Forest_1184.jpg,global,5,33331,8.0129,33331,8.292,True,5,5
3206,Forest_1184.jpg,patch88,1,25790,1.1052,35363,1.6943,False,3,
3206,Forest_1184.jpg,patch88,2,38515,1.0477,38515,1.1337,True,2,2
3206,Forest_1184.jpg,patch88,3,8985,0.9308,25790,1.0976,False,,1
3206,Forest_1184.jpg,patch88,4,3537,0.8341,34321,0.9454,False,,
3206,Forest_1184.jpg,patch88,5,38750,0.7929,36131,0.8133,False,,
3207,Forest_1185.jpg,global,1,2099,20.374,2099,20.7989,True,1,1
3207,Forest_1185.jpg,global,2,38459,20.0818,38459,20.6633,True,2,2
3207,Forest_1185.jpg,global,3,4594,15.5925,4594,15.3517,True,3,3
3207,Forest_1185.jpg,global,4,41801,12.6523,41801,12.7529,True,4,4
3207,Forest_1185.jpg,global,5,33331,8.3631,33331,8.6882,True,5,5
3207,Forest_1185.jpg,patch88,1,38515,1.065,25790,1.2348,False,2,5
3207,Forest_1185.jpg,patch88,2,45708,1.0377,38515,1.2122,False,,1
3207,Forest_1185.jpg,patch88,3,34321,1.0045,34321,0.8515,True,3,3
3207,Forest_1185.jpg,patch88,4,32657,0.8904,29095,0.65,False,,
3207,Forest_1185.jpg,patch88,5,25790,0.8184,33783,0.6242,False,1,
3208,Forest_1186.jpg,global,1,2099,20.8403,2099,21.3178,True,1,1
3208,Forest_1186.jpg,global,2,38459,20.0796,38459,20.6229,True,2,2
3208,Forest_1186.jpg,global,3,4594,16.6316,4594,16.7503,True,3,3
3208,Forest_1186.jpg,global,4,41801,13.1497,41801,13.674,True,4,4
3208,Forest_1186.jpg,global,5,33331,8.1914,33331,8.5371,True,5,5
3208,Forest_1186.jpg,patch88,1,25790,1.0789,25790,1.4231,True,1,1
3208,Forest_1186.jpg,patch88,2,15358,0.9203,38515,1.3418,False,,5
3208,Forest_1186.jpg,patch88,3,36131,0.9189,34321,1.1145,False,,
3208,Forest_1186.jpg,patch88,4,39090,0.7777,29095,0.9398,False,,
3208,Forest_1186.jpg,patch88,5,38515,0.7681,1915,0.8865,False,2,
3209,Forest_1187.jpg,global,1,2099,22.1982,2099,21.9584,True,1,1
3209,Forest_1187.jpg,global,2,38459,21.2922,38459,21.1131,True,2,2
3209,Forest_1187.jpg,global,3,4594,18.0816,4594,17.3625,True,3,3
3209,Forest_1187.jpg,global,4,41801,14.3029,41801,14.1597,True,4,4
3209,Forest_1187.jpg,global,5,33331,8.7672,33331,8.6778,True,5,5
3209,Forest_1187.jpg,patch88,1,133,6.4636,25790,1.6607,False,,
3209,Forest_1187.jpg,patch88,2,15485,6.1846,15358,1.6226,False,,
3209,Forest_1187.jpg,patch88,3,39589,6.0418,16770,1.421,False,,
3209,Forest_1187.jpg,patch88,4,38459,5.9813,27607,1.1388,False,,
3209,Forest_1187.jpg,patch88,5,3874,5.6546,16439,0.7965,False,,
3210,Forest_1188.jpg,global,1,38459,16.8288,38459,17.2624,True,1,1
3210,Forest_1188.jpg,global,2,2099,16.5467,2099,17.0,True,2,2
3210,Forest_1188.jpg,global,3,4594,12.8253,4594,13.0726,True,3,3
3210,Forest_1188.jpg,global,4,41801,8.3425,41801,9.0675,True,4,4
3210,Forest_1188.jpg,global,5,39589,7.4793,33331,7.0308,False,,
3210,Forest_1188.jpg,patch88,1,34321,0.7007,25790,1.1512,False,3,4
3210,Forest_1188.jpg,patch88,2,38515,0.7004,38515,1.1088,True,2,2
3210,Forest_1188.jpg,patch88,3,45271,0.6749,34321,0.9507,False,,1
3210,Forest_1188.jpg,patch88,4,25790,0.5881,16439,0.7321,False,1,
3210,Forest_1188.jpg,patch88,5,4171,0.5829,40545,0.7257,False,,
3211,Forest_1189.jpg,global,1,2099,19.6433,2099,20.5886,True,1,1
3211,Forest_1189.jpg,global,2,38459,19.373,38459,20.0974,True,2,2
3211,Forest_1189.jpg,global,3,4594,15.6683,4594,16.1159,True,3,3
3211,Forest_1189.jpg,global,4,41801,11.6608,41801,12.9534,True,4,4
3211,Forest_1189.jpg,global,5,33331,8.0077,33331,8.2174,True,5,5
3211,Forest_1189.jpg,patch88,1,25790,1.308,25790,1.5084,True,1,1
3211,Forest_1189.jpg,patch88,2,38515,0.9699,38515,1.2113,True,2,2
3211,Forest_1189.jpg,patch88,3,17514,0.7522,34321,0.8627,False,,
3211,Forest_1189.jpg,patch88,4,9889,0.741,16439,0.7565,False,,
3211,Forest_1189.jpg,patch88,5,30086,0.5091,29095,0.7103,False,,
3212,Forest_119.jpg,global,1,2099,18.7136,2099,19.2817,True,1,1
3212,Forest_119.jpg,global,2,38459,18.4635,38459,18.9735,True,2,2
3212,Forest_119.jpg,global,3,4594,14.7968,4594,15.0169,True,3,3
3212,Forest_119.jpg,global,4,41801,11.0894,41801,11.4581,True,4,4
3212,Forest_119.jpg,global,5,33331,7.4578,33331,7.5934,True,5,5
3212,Forest_119.jpg,patch88,1,38515,0.8907,25916,1.5086,False,2,
3212,Forest_119.jpg,patch88,2,45271,0.7883,38515,1.2533,False,,1
3212,Forest_119.jpg,patch88,3,29767,0.7096,25790,1.0276,False,,
3212,Forest_119.jpg,patch88,4,6050,0.6942,34321,0.8052,False,5,
3212,Forest_119.jpg,patch88,5,48010,0.6143,6050,0.7747,False,,4
3213,Forest_1190.jpg,global,1,2099,21.3219,2099,21.8771,True,1,1
3213,Forest_1190.jpg,global,2,38459,20.9066,38459,21.1856,True,2,2
3213,Forest_1190.jpg,global,3,4594,16.9655,4594,17.2911,True,3,3
3213,Forest_1190.jpg,global,4,41801,13.2314,41801,13.8734,True,4,4
3213,Forest_1190.jpg,global,5,33331,8.8619,33331,8.8258,True,5,5
3213,Forest_1190.jpg,patch88,1,38515,1.253,32901,1.3486,False,3,
3213,Forest_1190.jpg,patch88,2,34321,1.149,1915,1.3144,False,5,
3213,Forest_1190.jpg,patch88,3,25790,1.1182,38515,1.2362,False,4,1
3213,Forest_1190.jpg,patch88,4,47898,0.6915,25790,0.9856,False,,3
3213,Forest_1190.jpg,patch88,5,16241,0.6618,34321,0.8075,False,,2
3214,Forest_1191.jpg,global,1,2099,20.8004,2099,21.293,True,1,1
3214,Forest_1191.jpg,global,2,38459,20.1188,38459,20.3756,True,2,2
3214,Forest_1191.jpg,global,3,4594,17.0103,4594,17.314,True,3,3
3214,Forest_1191.jpg,global,4,41801,12.8992,41801,13.6964,True,4,4
3214,Forest_1191.jpg,global,5,33331,8.0664,33331,8.1188,True,5,5
3214,Forest_1191.jpg,patch88,1,38515,1.0612,25790,1.1401,False,2,2
3214,Forest_1191.jpg,patch88,2,25790,0.8078,38515,1.1264,False,1,1
3214,Forest_1191.jpg,patch88,3,27607,0.7538,34321,0.7859,False,,
3214,Forest_1191.jpg,patch88,4,8985,0.7064,35363,0.7067,False,,
3214,Forest_1191.jpg,patch88,5,31040,0.6867,32740,0.6946,False,,
3215,Forest_1192.jpg,global,1,2099,21.6833,2099,21.922,True,1,1
3215,Forest_1192.jpg,global,2,38459,20.9211,38459,21.0923,True,2,2
3215,Forest_1192.jpg,global,3,4594,17.3948,4594,17.4882,True,3,3
3215,Forest_1192.jpg,global,4,41801,13.6869,41801,14.3549,True,4,4
3215,Forest_1192.jpg,global,5,33331,8.6708,33331,8.5883,True,5,5
3215,Forest_1192.jpg,patch88,1,38515,1.0729,38515,1.2624,True,1,1
3215,Forest_1192.jpg,patch88,2,34321,1.0428,25790,0.9496,False,3,3
3215,Forest_1192.jpg,patch88,3,25790,0.7224,34321,0.8273,False,2,2
3215,Forest_1192.jpg,patch88,4,45888,0.5283,16439,0.6429,False,,
3215,Forest_1192.jpg,patch88,5,32567,0.4997,19999,0.6319,False,,
3216,Forest_1193.jpg,global,1,2099,19.1216,2099,20.2181,True,1,1
3216,Forest_1193.jpg,global,2,38459,18.9258,38459,19.4427,True,2,2
3216,Forest_1193.jpg,global,3,4594,14.9927,4594,16.1061,True,3,3
3216,Forest_1193.jpg,global,4,41801,10.9158,41801,12.6932,True,4,4
3216,Forest_1193.jpg,global,5,33331,7.8176,33331,7.9012,True,5,5
3216,Forest_1193.jpg,patch88,1,8403,6.2399,8403,4.398,True,1,1
3216,Forest_1193.jpg,patch88,2,39589,5.8973,39589,4.314,True,2,2
3216,Forest_1193.jpg,patch88,3,15485,3.2998,15485,1.7166,True,3,3
3216,Forest_1193.jpg,patch88,4,16094,2.5359,25790,1.2954,False,5,
3216,Forest_1193.jpg,patch88,5,133,1.9046,16094,0.9938,False,,4
3217,Forest_1194.jpg,global,1,2099,21.0511,2099,21.6868,True,1,1
3217,Forest_1194.jpg,global,2,38459,20.3522,38459,20.9173,True,2,2
3217,Forest_1194.jpg,global,3,4594,16.9211,4594,17.1054,True,3,3
3217,Forest_1194.jpg,global,4,41801,12.9736,41801,13.7579,True,4,4
3217,Forest_1194.jpg,global,5,33331,8.2725,33331,8.5288,True,5,5
3217,Forest_1194.jpg,patch88,1,8403,2.0771,8403,2.5538,True,1,1
3217,Forest_1194.jpg,patch88,2,16094,2.0492,16094,2.2683,True,2,2
3217,Forest_1194.jpg,patch88,3,25790,1.0309,39589,1.3255,False,4,5
3217,Forest_1194.jpg,patch88,4,5269,0.936,25790,1.2922,False,,3
3217,Forest_1194.jpg,patch88,5,39589,0.9282,3537,1.2655,False,3,
3218,Forest_1195.jpg,global,1,2099,20.3664,2099,21.3631,True,1,1
3218,Forest_1195.jpg,global,2,38459,19.9339,38459,20.5217,True,2,2
3218,Forest_1195.jpg,global,3,4594,16.3256,4594,16.9888,True,3,3
3218,Forest_1195.jpg,global,4,41801,12.358,41801,13.792,True,4,4
3218,Forest_1195.jpg,global,5,33331,8.1451,33331,8.4348,True,5,5
3218,Forest_1195.jpg,patch88,1,38515,0.8769,35322,1.3822,False,3,
3218,Forest_1195.jpg,patch88,2,25790,0.8355,25790,0.9583,True,2,2
3218,Forest_1195.jpg,patch88,3,42219,0.7292,38515,0.9405,False,,1
3218,Forest_1195.jpg,patch88,4,28070,0.5896,7516,0.9235,False,,
3218,Forest_1195.jpg,patch88,5,34321,0.555,36131,0.7252,False,,
3219,Forest_1196.jpg,global,1,2099,19.7424,2099,20.342,True,1,1
3219,Forest_1196.jpg,global,2,38459,19.2513,38459,19.5452,True,2,2
3219,Forest_1196.jpg,global,3,4594,16.0752,4594,16.4957,True,3,3
3219,Forest_1196.jpg,global,4,41801,11.4757,41801,12.4544,True,4,4
3219,Forest_1196.jpg,global,5,33331,7.8575,33331,7.8105,True,5,5
3219,Forest_1196.jpg,patch88,1,524,1.8018,20000,1.1525,False,,
3219,Forest_1196.jpg,patch88,2,32699,1.1804,36131,1.0787,False,,
3219,Forest_1196.jpg,patch88,3,35660,1.05,34321,0.9971,False,,
3219,Forest_1196.jpg,patch88,4,2286,0.9364,14350,0.9401,False,5,
3219,Forest_1196.jpg,patch88,5,41361,0.8756,2286,0.6784,False,,4
3220,Forest_1197.jpg,global,1,2099,19.6032,2099,20.0402,True,1,1
3220,Forest_1197.jpg,global,2,38459,19.2258,38459,19.5361,True,2,2
3220,Forest_1197.jpg,global,3,4594,15.4433,4594,15.8916,True,3,3
3220,Forest_1197.jpg,global,4,41801,11.985,41801,12.2595,True,4,4
3220,Forest_1197.jpg,global,5,33331,7.8127,33331,7.8917,True,5,5
3220,Forest_1197.jpg,patch88,1,8403,2.4679,25790,1.1422,False,,4
3220,Forest_1197.jpg,patch88,2,39589,1.6341,34825,0.9844,False,,
3220,Forest_1197.jpg,patch88,3,16094,1.4614,34321,0.9569,False,,
3220,Forest_1197.jpg,patch88,4,25790,1.0425,38515,0.9535,False,1,
3220,Forest_1197.jpg,patch88,5,14809,1.0052,32699,0.7882,False,,
3221,Forest_1198.jpg,global,1,2099,21.7569,2099,22.3781,True,1,1
3221,Forest_1198.jpg,global,2,38459,20.8367,38459,21.3352,True,2,2
3221,Forest_1198.jpg,global,3,4594,17.5801,4594,17.9296,True,3,3
3221,Forest_1198.jpg,global,4,41801,13.8188,41801,14.6036,True,4,4
3221,Forest_1198.jpg,global,5,33331,8.5873,33331,8.663,True,5,5
3221,Forest_1198.jpg,patch88,1,25790,1.393,25790,1.2426,True,1,1
3221,Forest_1198.jpg,patch88,2,38515,1.1412,38515,1.1508,True,2,2
3221,Forest_1198.jpg,patch88,3,16439,0.8784,34321,0.8508,False,,
3221,Forest_1198.jpg,patch88,4,441,0.8155,1915,0.7551,False,,
3221,Forest_1198.jpg,patch88,5,24760,0.8128,40545,0.6631,False,,
3222,Forest_1199.jpg,global,1,2099,21.0008,2099,20.6203,True,1,1
3222,Forest_1199.jpg,global,2,38459,20.3074,38459,20.1548,True,2,2
3222,Forest_1199.jpg,global,3,4594,16.8452,4594,16.2594,True,3,3
3222,Forest_1199.jpg,global,4,41801,13.0116,41801,12.7999,True,4,4
3222,Forest_1199.jpg,global,5,33331,8.443,33331,8.3154,True,5,5
3222,Forest_1199.jpg,patch88,1,14809,1.1325,7110,1.0939,False,,
3222,Forest_1199.jpg,patch88,2,45888,1.0203,34321,1.0179,False,,
3222,Forest_1199.jpg,patch88,3,38515,0.8739,38515,0.9651,True,3,3
3222,Forest_1199.jpg,patch88,4,36131,0.8587,25790,0.9428,False,,
3222,Forest_1199.jpg,patch88,5,10872,0.6947,18274,0.7446,False,,
3223,Forest_12.jpg,global,1,2099,18.4005,2099,19.3579,True,1,1
3223,Forest_12.jpg,global,2,38459,18.1963,38459,18.7568,True,2,2
3223,Forest_12.jpg,global,3,4594,14.8517,4594,15.6954,True,3,3
3223,Forest_12.jpg,global,4,41801,10.1971,41801,11.4398,True,4,4
3223,Forest_12.jpg,global,5,39589,7.8635,33331,7.3369,False,,
3223,Forest_12.jpg,patch88,1,46187,0.9726,38515,1.2321,False,,4
3223,Forest_12.jpg,patch88,2,25790,0.9562,34321,0.8351,False,3,3
3223,Forest_12.jpg,patch88,3,34321,0.8869,25790,0.8229,False,2,2
3223,Forest_12.jpg,patch88,4,38515,0.8589,1001,0.6055,False,1,
3223,Forest_12.jpg,patch88,5,2965,0.7053,20963,0.5667,False,,
3224,Forest_120.jpg,global,1,38459,16.2275,38459,15.3783,True,1,1
3224,Forest_120.jpg,global,2,2099,15.8886,2099,15.1341,True,2,2
3224,Forest_120.jpg,global,3,4594,12.2965,4594,11.7214,True,3,3
3224,Forest_120.jpg,global,4,41801,7.6801,41801,7.3139,True,4,4
3224,Forest_120.jpg,global,5,39589,7.495,39589,6.9418,True,5,5
3224,Forest_120.jpg,patch88,1,38515,0.9167,38515,1.1385,True,1,1
3224,Forest_120.jpg,patch88,2,34321,0.7144,34321,0.9326,True,2,2
3224,Forest_120.jpg,patch88,3,25790,0.5384,47327,0.9043,False,,
3224,Forest_120.jpg,patch88,4,32567,0.5346,35363,0.6802,False,,
3224,Forest_120.jpg,patch88,5,33783,0.5319,11716,0.6449,False,,
3225,Forest_1200.jpg,global,1,2099,19.3556,2099,19.517,True,1,1
3225,Forest_1200.jpg,global,2,38459,19.2546,38459,19.2328,True,2,2
3225,Forest_1200.jpg,global,3,4594,15.0625,4594,15.0953,True,3,3
3225,Forest_1200.jpg,global,4,41801,11.343,41801,11.6786,True,4,4
3225,Forest_1200.jpg,global,5,33331,8.04,33331,7.8888,True,5,5
3225,Forest_1200.jpg,patch88,1,25790,1.3319,38515,1.258,False,2,2
3225,Forest_1200.jpg,patch88,2,38515,0.8701,25790,1.1257,False,1,1
3225,Forest_1200.jpg,patch88,3,34321,0.7156,34321,0.9344,True,3,3
3225,Forest_1200.jpg,patch88,4,27607,0.65,37785,0.7695,False,,
3225,Forest_1200.jpg,patch88,5,15358,0.5684,16439,0.718,False,,
3226,Forest_1201.jpg,global,1,2099,21.0055,2099,21.1552,True,1,1
3226,Forest_1201.jpg,global,2,38459,20.3009,38459,20.4358,True,2,2
3226,Forest_1201.jpg,global,3,4594,16.9291,4594,16.7985,True,3,3
3226,Forest_1201.jpg,global,4,41801,13.1656,41801,13.4938,True,4,4
3226,Forest_1201.jpg,global,5,33331,8.4002,33331,8.4484,True,5,5
3226,Forest_1201.jpg,patch88,1,44690,1.3414,38515,1.0929,False,,4
3226,Forest_1201.jpg,patch88,2,34321,0.8427,8941,0.812,False,5,
3226,Forest_1201.jpg,patch88,3,45385,0.8322,19794,0.7829,False,,
3226,Forest_1201.jpg,patch88,4,38515,0.7788,8837,0.7548,False,1,
3226,Forest_1201.jpg,patch88,5,43494,0.6644,34321,0.7413,False,,2
3227,Forest_1202.jpg,global,1,2099,20.3888,2099,20.9816,True,1,1
3227,Forest_1202.jpg,global,2,38459,19.947,38459,20.5235,True,2,2
3227,Forest_1202.jpg,global,3,4594,15.8813,4594,16.3022,True,3,3
3227,Forest_1202.jpg,global,4,41801,12.5696,41801,12.9921,True,4,4
3227,Forest_1202.jpg,global,5,33331,8.2225,33331,8.4821,True,5,5
3227,Forest_1202.jpg,patch88,1,25790,1.6692,38515,1.4662,False,2,2
3227,Forest_1202.jpg,patch88,2,38515,1.3619,25790,1.4558,False,1,1
3227,Forest_1202.jpg,patch88,3,49097,1.1134,34321,0.9588,False,,5
3227,Forest_1202.jpg,patch88,4,40417,1.0116,5076,0.7478,False,,
3227,Forest_1202.jpg,patch88,5,34321,0.9492,23000,0.7152,False,3,
3228,Forest_1203.jpg,global,1,2099,18.5606,2099,20.0368,True,1,1
3228,Forest_1203.jpg,global,2,38459,18.3267,38459,19.5205,True,2,2
3228,Forest_1203.jpg,global,3,4594,14.8679,4594,16.125,True,3,3
3228,Forest_1203.jpg,global,4,41801,10.4128,41801,12.1144,True,4,4
3228,Forest_1203.jpg,global,5,39589,7.6033,33331,7.7913,False,,
3228,Forest_1203.jpg,patch88,1,38515,1.0371,38515,1.1804,True,1,1
3228,Forest_1203.jpg,patch88,2,36131,0.9902,25790,0.8041,False,,
3228,Forest_1203.jpg,patch88,3,29721,0.8171,34321,0.6835,False,,
3228,Forest_1203.jpg,patch88,4,14809,0.7037,45271,0.6738,False,,
3228,Forest_1203.jpg,patch88,5,45888,0.6501,4171,0.6304,False,,
3229,Forest_1204.jpg,global,1,2099,19.2853,2099,19.8646,True,1,1
3229,Forest_1204.jpg,global,2,38459,19.0901,38459,19.4372,True,2,2
3229,Forest_1204.jpg,global,3,4594,14.8737,4594,15.1843,True,3,3
3229,Forest_1204.jpg,global,4,41801,11.5008,41801,12.2834,True,4,4
3229,Forest_1204.jpg,global,5,33331,7.9367,33331,7.8588,True,5,5
3229,Forest_1204.jpg,patch88,1,25790,1.1931,18274,1.571,False,,
3229,Forest_1204.jpg,patch88,2,38515,1.0211,9895,1.1461,False,4,
3229,Forest_1204.jpg,patch88,3,39075,1.0045,39797,1.1164,False,,
3229,Forest_1204.jpg,patch88,4,37677,0.8943,38515,1.0912,False,,2
3229,Forest_1204.jpg,patch88,5,5076,0.7162,4171,1.085,False,,
3230,Forest_1205.jpg,global,1,2099,19.1038,2099,18.7631,True,1,1
3230,Forest_1205.jpg,global,2,38459,18.9605,38459,18.6639,True,2,2
3230,Forest_1205.jpg,global,3,4594,14.9741,4594,14.5673,True,3,3
3230,Forest_1205.jpg,global,4,41801,11.0678,41801,10.6425,True,4,4
3230,Forest_1205.jpg,global,5,33331,7.9259,33331,7.596,True,5,5
3230,Forest_1205.jpg,patch88,1,45888,1.0705,38515,1.1183,False,,2
3230,Forest_1205.jpg,patch88,2,38515,0.8718,34321,0.8998,False,1,
3230,Forest_1205.jpg,patch88,3,35322,0.7297,25790,0.838,False,,4
3230,Forest_1205.jpg,patch88,4,25790,0.704,7556,0.7969,False,3,
3230,Forest_1205.jpg,patch88,5,47898,0.6022,16439,0.7953,False,,
3231,Forest_1206.jpg,global,1,2099,19.0597,2099,18.7562,True,1,1
3231,Forest_1206.jpg,global,2,38459,18.7868,38459,18.1972,True,2,2
3231,Forest_1206.jpg,global,3,4594,14.9321,4594,15.0098,True,3,3
3231,Forest_1206.jpg,global,4,41801,10.6144,41801,11.0515,True,4,4
3231,Forest_1206.jpg,global,5,33331,7.5435,33331,7.107,True,5,5
3231,Forest_1206.jpg,patch88,1,25790,1.0788,45888,1.2778,False,2,
3231,Forest_1206.jpg,patch88,2,38515,0.805,25790,1.0764,False,4,1
3231,Forest_1206.jpg,patch88,3,14809,0.7728,36131,1.0341,False,,
3231,Forest_1206.jpg,patch88,4,3301,0.5925,38515,0.9216,False,,2
3231,Forest_1206.jpg,patch88,5,27607,0.5863,35322,0.762,False,,
3232,Forest_1207.jpg,global,1,2099,20.3912,2099,20.9151,True,1,1
3232,Forest_1207.jpg,global,2,38459,19.8484,38459,20.2731,True,2,2
3232,Forest_1207.jpg,global,3,4594,16.2619,4594,16.5368,True,3,3
3232,Forest_1207.jpg,global,4,41801,12.5146,41801,12.9527,True,4,4
3232,Forest_1207.jpg,global,5,33331,8.1637,33331,8.2359,True,5,5
3232,Forest_1207.jpg,patch88,1,38515,0.8126,34384,1.2077,False,2,
3232,Forest_1207.jpg,patch88,2,34321,0.7668,38515,1.1777,False,4,1
3232,Forest_1207.jpg,patch88,3,25790,0.7466,20108,1.1637,False,,
3232,Forest_1207.jpg,patch88,4,45320,0.5953,34321,0.8833,False,,2
3232,Forest_1207.jpg,patch88,5,7924,0.5189,47850,0.7432,False,,
3233,Forest_1208.jpg,global,1,2099,21.1624,2099,20.5751,True,1,1
3233,Forest_1208.jpg,global,2,38459,20.4128,38459,20.0769,True,2,2
3233,Forest_1208.jpg,global,3,4594,16.774,4594,15.9856,True,3,3
3233,Forest_1208.jpg,global,4,41801,13.4745,41801,12.6624,True,4,4
3233,Forest_1208.jpg,global,5,33331,8.3637,33331,8.2496,True,5,5
3233,Forest_1208.jpg,patch88,1,45320,1.6589,9439,1.4288,False,,
3233,Forest_1208.jpg,patch88,2,38515,1.1893,38515,1.2166,True,2,2
3233,Forest_1208.jpg,patch88,3,25790,1.0553,34321,0.9762,False,4,
3233,Forest_1208.jpg,patch88,4,47437,0.9,25790,0.7492,False,,3
3233,Forest_1208.jpg,patch88,5,42219,0.6961,25702,0.6317,False,,
3234,Forest_1209.jpg,global,1,2099,18.789,2099,19.5783,True,1,1
3234,Forest_1209.jpg,global,2,38459,18.5988,38459,19.2815,True,2,2
3234,Forest_1209.jpg,global,3,4594,14.7285,4594,15.1035,True,3,3
3234,Forest_1209.jpg,global,4,41801,11.1796,41801,12.0524,True,4,4
3234,Forest_1209.jpg,global,5,33331,7.5346,33331,7.7298,True,5,5
3234,Forest_1209.jpg,patch88,1,8403,5.7963,25790,2.0252,False,,5
3234,Forest_1209.jpg,patch88,2,39589,4.7933,49029,1.2723,False,,
3234,Forest_1209.jpg,patch88,3,16094,2.954,38515,1.1813,False,,
3234,Forest_1209.jpg,patch88,4,15485,1.6804,16439,1.1303,False,,
