image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
1286,img_001286_label8,global,3,4594,14.2891,4594,14.5837,True,3,3
1286,img_001286_label8,global,4,41801,11.2151,41801,11.6719,True,4,4
1286,img_001286_label8,global,5,33331,8.2554,33331,8.3561,True,5,5
1286,img_001286_label8,patch88,1,38515,1.4922,38515,1.8016,True,1,1
1286,img_001286_label8,patch88,2,25790,0.9117,25790,1.0911,True,2,2
1286,img_001286_label8,patch88,3,34321,0.7224,34321,0.934,True,3,3
1286,img_001286_label8,patch88,4,29095,0.6255,6632,0.7431,False,,
1286,img_001286_label8,patch88,5,25702,0.6055,34491,0.726,False,,
1287,img_001287_label8,global,1,38459,18.8941,38459,19.7433,True,1,1
1287,img_001287_label8,global,2,2099,18.4717,2099,19.2581,True,2,2
1287,img_001287_label8,global,3,4594,13.594,4594,13.9206,True,3,3
1287,img_001287_label8,global,4,41801,10.2275,41801,10.7539,True,4,4
1287,img_001287_label8,global,5,33331,7.9253,33331,8.0325,True,5,5
1287,img_001287_label8,patch88,1,38459,13.7573,38459,12.7838,True,1,1
1287,img_001287_label8,patch88,2,2099,12.1491,2099,10.753,True,2,2
1287,img_001287_label8,patch88,3,4594,8.2369,4594,6.8187,True,3,3
1287,img_001287_label8,patch88,4,133,5.7295,133,6.1162,True,4,4
1287,img_001287_label8,patch88,5,33331,5.4592,3874,5.2059,False,,
1288,img_001288_label8,global,1,2099,21.2624,2099,21.6433,True,1,1
1288,img_001288_label8,global,2,38459,20.6051,38459,21.0634,True,2,2
1288,img_001288_label8,global,3,4594,16.8413,4594,17.1268,True,3,3
1288,img_001288_label8,global,4,41801,12.9739,41801,13.6054,True,4,4
1288,img_001288_label8,global,5,33331,8.5815,33331,8.6107,True,5,5
1288,img_001288_label8,patch88,1,25790,1.1649,38515,1.6326,False,2,2
1288,img_001288_label8,patch88,2,38515,0.8785,25790,1.0816,False,1,1
1288,img_001288_label8,patch88,3,26637,0.5743,16136,0.9325,False,,
1288,img_001288_label8,patch88,4,16439,0.5718,34321,0.8472,False,,
1288,img_001288_label8,patch88,5,15358,0.5697,147,0.7401,False,,
1289,img_001289_label7,global,1,2099,21.1095,2099,22.7956,True,1,1
1289,img_001289_label7,global,2,38459,20.7845,38459,22.1364,True,2,2
1289,img_001289_label7,global,3,4594,16.2879,4594,17.8758,True,3,3
1289,img_001289_label7,global,4,41801,13.364,41801,15.0395,True,4,4
1289,img_001289_label7,global,5,33331,8.7839,33331,9.2427,True,5,5
1289,img_001289_label7,patch88,1,133,6.2216,15485,5.9232,False,2,2
1289,img_001289_label7,patch88,2,15485,6.1412,133,5.8083,False,1,1
1289,img_001289_label7,patch88,3,39589,6.1219,39589,5.7686,True,3,3
1289,img_001289_label7,patch88,4,3874,5.7355,3874,5.4715,True,4,4
1289,img_001289_label7,patch88,5,38459,4.7876,38459,3.8043,True,5,5
1290,img_001290_label8,global,1,2099,21.5178,2099,22.2366,True,1,1
1290,img_001290_label8,global,2,38459,21.2536,38459,21.957,True,2,2
1290,img_001290_label8,global,3,4594,16.5448,4594,17.1766,True,3,3
1290,img_001290_label8,global,4,41801,13.3349,41801,13.847,True,4,4
1290,img_001290_label8,global,5,33331,9.0273,33331,9.2063,True,5,5
1290,img_001290_label8,patch88,1,38515,1.0759,38515,1.4143,True,1,1
1290,img_001290_label8,patch88,2,25790,0.6999,25790,1.0333,True,2,2
1290,img_001290_label8,patch88,3,34321,0.6714,20221,0.7193,False,4,
1290,img_001290_label8,patch88,4,36168,0.5185,34321,0.6845,False,,3
1290,img_001290_label8,patch88,5,12589,0.4652,23729,0.645,False,,
1291,img_001291_label4,global,1,2099,20.7226,2099,21.7965,True,1,1
1291,img_001291_label4,global,2,38459,20.6395,38459,21.6054,True,2,2
1291,img_001291_label4,global,3,4594,15.6416,4594,16.049,True,3,3
1291,img_001291_label4,global,4,41801,12.4325,41801,13.4534,True,4,4
1291,img_001291_label4,global,5,33331,8.6911,33331,9.0283,True,5,5
1291,img_001291_label4,patch88,1,14809,0.9605,25790,1.1684,False,,3
1291,img_001291_label4,patch88,2,16770,0.7477,38515,0.9954,False,,
1291,img_001291_label4,patch88,3,25790,0.7304,16439,0.8617,False,1,
1291,img_001291_label4,patch88,4,20037,0.7007,27607,0.816,False,,
1291,img_001291_label4,patch88,5,21456,0.6656,5336,0.7927,False,,
1292,img_001292_label4,global,1,38459,19.2816,2099,20.5042,False,2,2
1292,img_001292_label4,global,2,2099,19.1105,38459,20.3548,False,1,1
1292,img_001292_label4,global,3,4594,14.3463,4594,15.2946,True,3,3
1292,img_001292_label4,global,4,41801,11.3302,41801,12.3187,True,4,4
1292,img_001292_label4,global,5,33331,8.1991,33331,8.502,True,5,5
1292,img_001292_label4,patch88,1,25790,0.8714,38515,1.3971,False,2,2
1292,img_001292_label4,patch88,2,38515,0.8446,25790,0.7191,False,1,1
1292,img_001292_label4,patch88,3,29222,0.5043,3537,0.6614,False,,
1292,img_001292_label4,patch88,4,33093,0.4844,40545,0.6331,False,,
1292,img_001292_label4,patch88,5,28282,0.4742,34321,0.6265,False,,
1293,img_001293_label1,global,1,38459,16.6739,38459,17.1793,True,1,1
1293,img_001293_label1,global,2,2099,16.5375,2099,17.0662,True,2,2
1293,img_001293_label1,global,3,4594,13.4732,4594,13.621,True,3,3
1293,img_001293_label1,global,4,41801,8.2943,41801,8.4566,True,4,4
1293,img_001293_label1,global,5,133,8.0573,133,7.9014,True,5,5
1293,img_001293_label1,patch88,1,25790,1.1766,25790,1.2371,True,1,1
1293,img_001293_label1,patch88,2,38515,1.004,15358,1.1216,False,,
1293,img_001293_label1,patch88,3,14809,0.9019,14809,0.7326,True,3,3
1293,img_001293_label1,patch88,4,34321,0.8188,27607,0.6299,False,,5
1293,img_001293_label1,patch88,5,27607,0.6061,5269,0.6277,False,4,
1294,img_001294_label3,global,1,2099,18.7132,2099,20.9855,True,1,1
1294,img_001294_label3,global,2,38459,18.5919,38459,20.5005,True,2,2
1294,img_001294_label3,global,3,4594,13.9015,4594,15.7457,True,3,3
1294,img_001294_label3,global,4,41801,10.7076,41801,13.1242,True,4,4
1294,img_001294_label3,global,5,133,7.5335,33331,8.0818,False,,
1294,img_001294_label3,patch88,1,39589,6.5243,39589,5.4873,True,1,1
1294,img_001294_label3,patch88,2,8403,6.1797,15485,4.306,False,3,3
1294,img_001294_label3,patch88,3,15485,4.3773,8403,4.2954,False,2,2
1294,img_001294_label3,patch88,4,133,3.0697,133,3.5358,True,4,4
1294,img_001294_label3,patch88,5,3874,2.1808,3874,3.341,True,5,5
1295,img_001295_label8,global,1,38459,19.2649,38459,20.5207,True,1,1
1295,img_001295_label8,global,2,2099,19.042,2099,20.3979,True,2,2
1295,img_001295_label8,global,3,4594,13.9746,4594,15.1498,True,3,3
1295,img_001295_label8,global,4,41801,10.3945,41801,11.7229,True,4,4
1295,img_001295_label8,global,5,33331,8.0579,33331,8.4643,True,5,5
1295,img_001295_label8,patch88,1,38515,1.1436,38515,1.7397,True,1,1
1295,img_001295_label8,patch88,2,25790,1.0453,25790,1.2309,True,2,2
1295,img_001295_label8,patch88,3,17514,0.8255,34321,1.0791,False,,4
1295,img_001295_label8,patch88,4,34321,0.6665,34491,0.8633,False,3,
1295,img_001295_label8,patch88,5,40429,0.6183,40429,0.7365,True,5,5
1296,img_001296_label6,global,1,2099,21.4864,2099,22.1393,True,1,1
1296,img_001296_label6,global,2,38459,21.1998,38459,22.0231,True,2,2
1296,img_001296_label6,global,3,4594,16.4696,4594,16.9447,True,3,3
1296,img_001296_label6,global,4,41801,13.6118,41801,14.1282,True,4,4
1296,img_001296_label6,global,5,33331,9.1246,33331,9.4586,True,5,5
1296,img_001296_label6,patch88,1,9439,1.2111,38515,1.5778,False,2,2
1296,img_001296_label6,patch88,2,38515,0.8368,9439,1.3695,False,1,1
1296,img_001296_label6,patch88,3,6241,0.5737,42219,0.9223,False,,
1296,img_001296_label6,patch88,4,32567,0.5602,16439,0.7777,False,,
1296,img_001296_label6,patch88,5,4945,0.5241,25790,0.7245,False,,
1297,img_001297_label5,global,1,2099,22.1784,38459,21.5603,False,2,2
1297,img_001297_label5,global,2,38459,21.8305,2099,21.5603,False,1,1
1297,img_001297_label5,global,3,4594,16.8899,4594,15.8541,True,3,3
1297,img_001297_label5,global,4,41801,14.0147,41801,13.5281,True,4,4
1297,img_001297_label5,global,5,33331,9.1907,33331,9.038,True,5,5
1297,img_001297_label5,patch88,1,38515,1.2042,38515,1.5122,True,1,1
1297,img_001297_label5,patch88,2,38085,0.6653,25790,0.8577,False,,
1297,img_001297_label5,patch88,3,32567,0.6523,11330,0.7178,False,,
1297,img_001297_label5,patch88,4,43373,0.6431,34321,0.7017,False,,
1297,img_001297_label5,patch88,5,1184,0.6004,40545,0.604,False,,
1298,img_001298_label2,global,1,38459,18.0697,38459,18.8424,True,1,1
1298,img_001298_label2,global,2,2099,18.0288,2099,18.6315,True,2,2
1298,img_001298_label2,global,3,4594,13.6767,4594,13.8442,True,3,3
1298,img_001298_label2,global,4,41801,10.4899,41801,10.933,True,4,4
1298,img_001298_label2,global,5,8403,7.5388,33331,7.4724,False,,
1298,img_001298_label2,patch88,1,8403,6.6326,25790,1.6019,False,,5
1298,img_001298_label2,patch88,2,39589,5.3427,38515,0.9869,False,,
1298,img_001298_label2,patch88,3,16094,3.4246,29788,0.9748,False,,
1298,img_001298_label2,patch88,4,15485,2.2269,9889,0.8473,False,,
1298,img_001298_label2,patch88,5,25790,1.1656,34321,0.7192,False,1,
1299,img_001299_label4,global,1,2099,20.022,2099,21.6903,True,1,1
1299,img_001299_label4,global,2,38459,19.9846,38459,21.2853,True,2,2
1299,img_001299_label4,global,3,4594,14.9752,4594,16.0978,True,3,3
1299,img_001299_label4,global,4,41801,12.0833,41801,13.5466,True,4,4
1299,img_001299_label4,global,5,33331,8.4535,33331,9.0183,True,5,5
1299,img_001299_label4,patch88,1,38515,1.0423,38515,1.5071,True,1,1
1299,img_001299_label4,patch88,2,25790,0.6573,25790,0.7554,True,2,2
1299,img_001299_label4,patch88,3,34321,0.5783,13741,0.7197,False,,
1299,img_001299_label4,patch88,4,19344,0.5442,15554,0.7144,False,,
1299,img_001299_label4,patch88,5,43373,0.5384,34491,0.6847,False,,
1300,img_001300_label0,global,1,2099,21.1181,2099,21.9692,True,1,1
1300,img_001300_label0,global,2,38459,20.9982,38459,21.7871,True,2,2
1300,img_001300_label0,global,3,4594,16.3738,4594,16.9503,True,3,3
1300,img_001300_label0,global,4,41801,12.411,41801,13.3475,True,4,4
1300,img_001300_label0,global,5,33331,9.0864,33331,9.5427,True,5,5
1300,img_001300_label0,patch88,1,1915,1.6989,25790,1.4942,False,,
1300,img_001300_label0,patch88,2,38515,1.0676,38515,1.3243,True,2,2
1300,img_001300_label0,patch88,3,45159,0.9986,30806,1.1219,False,,
1300,img_001300_label0,patch88,4,44034,0.8808,10979,1.0494,False,,
1300,img_001300_label0,patch88,5,1817,0.7158,9038,1.0332,False,,
1301,img_001301_label2,global,1,2099,18.925,38459,18.9081,False,2,2
1301,img_001301_label2,global,2,38459,18.8574,2099,18.8782,False,1,1
1301,img_001301_label2,global,3,4594,14.0533,4594,14.111,True,3,3
1301,img_001301_label2,global,4,41801,10.6566,41801,10.6018,True,4,4
1301,img_001301_label2,global,5,33331,7.5803,33331,7.4125,True,5,5
1301,img_001301_label2,patch88,1,38515,1.1226,38515,1.5748,True,1,1
1301,img_001301_label2,patch88,2,34321,0.8121,25790,0.9607,False,3,3
1301,img_001301_label2,patch88,3,25790,0.8079,34321,0.9007,False,2,2
1301,img_001301_label2,patch88,4,9889,0.6409,15554,0.8636,False,,
1301,img_001301_label2,patch88,5,29095,0.5194,37679,0.7921,False,,
1302,img_001302_label8,global,1,38459,18.7984,2099,22.0482,False,2,2
1302,img_001302_label8,global,2,2099,18.1606,38459,21.8248,False,1,1
1302,img_001302_label8,global,3,4594,13.0024,4594,16.4268,True,3,3
1302,img_001302_label8,global,4,41801,9.8178,41801,13.5341,True,4,4
1302,img_001302_label8,global,5,33331,7.9928,33331,9.0444,True,5,5
1302,img_001302_label8,patch88,1,38515,1.2802,38515,1.4602,True,1,1
1302,img_001302_label8,patch88,2,25790,0.9135,25790,0.9619,True,2,2
1302,img_001302_label8,patch88,3,34605,0.5982,5076,0.944,False,,
1302,img_001302_label8,patch88,4,7069,0.4945,34321,0.6583,False,,5
1302,img_001302_label8,patch88,5,34321,0.4834,1588,0.6483,False,4,
1303,img_001303_label1,global,1,2099,19.5313,2099,20.0564,True,1,1
1303,img_001303_label1,global,2,38459,19.0896,38459,19.5532,True,2,2
1303,img_001303_label1,global,3,4594,15.8246,4594,16.1834,True,3,3
1303,img_001303_label1,global,4,41801,11.4844,41801,11.7384,True,4,4
1303,img_001303_label1,global,5,33331,7.435,133,7.7357,False,,
1303,img_001303_label1,patch88,1,34321,0.8243,38515,1.0792,False,2,2
1303,img_001303_label1,patch88,2,38515,0.7568,34321,0.8465,False,1,1
1303,img_001303_label1,patch88,3,25790,0.438,25790,0.7781,True,3,3
1303,img_001303_label1,patch88,4,29767,0.3476,10638,0.7271,False,,
1303,img_001303_label1,patch88,5,3301,0.3386,42949,0.6141,False,,
1304,img_001304_label0,global,1,38459,20.019,38459,20.0986,True,1,1
1304,img_001304_label0,global,2,2099,19.9036,2099,19.9051,True,2,2
1304,img_001304_label0,global,3,4594,15.3421,4594,15.318,True,3,3
1304,img_001304_label0,global,4,41801,11.2313,41801,11.3539,True,4,4
1304,img_001304_label0,global,5,33331,8.4498,33331,8.5431,True,5,5
1304,img_001304_label0,patch88,1,38515,1.0616,38515,1.1867,True,1,1
1304,img_001304_label0,patch88,2,34321,0.811,34321,0.9974,True,2,2
1304,img_001304_label0,patch88,3,25790,0.6331,25790,0.7463,True,3,3
1304,img_001304_label0,patch88,4,34605,0.4791,34605,0.6858,True,4,4
1304,img_001304_label0,patch88,5,29767,0.4092,12961,0.6357,False,,
1305,img_001305_label6,global,1,38459,19.7357,38459,20.4769,True,1,1
1305,img_001305_label6,global,2,2099,19.6173,2099,20.3618,True,2,2
1305,img_001305_label6,global,3,4594,14.2012,4594,14.7894,True,3,3
1305,img_001305_label6,global,4,41801,11.5774,41801,11.9918,True,4,4
1305,img_001305_label6,global,5,33331,8.2564,33331,8.704,True,5,5
1305,img_001305_label6,patch88,1,38515,1.6307,38515,2.0784,True,1,1
1305,img_001305_label6,patch88,2,38754,1.377,34321,1.3467,False,,4
1305,img_001305_label6,patch88,3,13377,1.2237,25790,1.0803,False,,5
1305,img_001305_label6,patch88,4,34321,1.1464,34605,1.0074,False,2,
1305,img_001305_label6,patch88,5,25790,1.1129,36126,0.899,False,3,
1306,img_001306_label1,global,1,38459,17.6491,2099,19.4053,False,2,2
1306,img_001306_label1,global,2,2099,17.6151,38459,19.1994,False,1,1
1306,img_001306_label1,global,3,4594,14.028,4594,15.347,True,3,3
1306,img_001306_label1,global,4,41801,9.3908,41801,10.7978,True,4,4
1306,img_001306_label1,global,5,133,7.9148,133,8.3534,True,5,5
1306,img_001306_label1,patch88,1,15705,1.0728,38515,1.15,False,,2
1306,img_001306_label1,patch88,2,38515,0.8614,34321,0.8657,False,1,3
1306,img_001306_label1,patch88,3,34321,0.728,25790,0.7927,False,2,5
1306,img_001306_label1,patch88,4,45320,0.6174,39797,0.6704,False,,
1306,img_001306_label1,patch88,5,25790,0.602,40545,0.5357,False,3,
1307,img_001307_label0,global,1,38459,19.3256,38459,19.9747,True,1,1
1307,img_001307_label0,global,2,2099,19.2959,2099,19.8854,True,2,2
1307,img_001307_label0,global,3,4594,14.9894,4594,15.2204,True,3,3
1307,img_001307_label0,global,4,41801,11.1905,41801,11.4914,True,4,4
1307,img_001307_label0,global,5,33331,7.918,33331,8.3119,True,5,5
1307,img_001307_label0,patch88,1,39589,6.0317,39589,5.4511,True,1,1
1307,img_001307_label0,patch88,2,15485,5.398,15485,4.9197,True,2,2
1307,img_001307_label0,patch88,3,133,5.1564,133,4.8329,True,3,3
1307,img_001307_label0,patch88,4,3874,4.8494,3874,4.447,True,4,4
1307,img_001307_label0,patch88,5,8403,3.9463,8403,3.2039,True,5,5
1308,img_001308_label6,global,1,2099,20.5633,38459,20.6816,False,2,2
1308,img_001308_label6,global,2,38459,20.506,2099,20.5789,False,1,1
1308,img_001308_label6,global,3,4594,15.1619,4594,15.0785,True,3,3
1308,img_001308_label6,global,4,41801,12.2529,41801,12.5356,True,4,4
1308,img_001308_label6,global,5,33331,8.594,33331,8.4445,True,5,5
1308,img_001308_label6,patch88,1,38515,1.1762,38515,1.7208,True,1,1
1308,img_001308_label6,patch88,2,1588,0.6725,25790,1.0997,False,,4
1308,img_001308_label6,patch88,3,32699,0.6486,34321,1.0099,False,,
1308,img_001308_label6,patch88,4,25790,0.6463,29095,0.7671,False,2,
1308,img_001308_label6,patch88,5,9889,0.6089,29767,0.7238,False,,
1309,img_001309_label4,global,1,2099,20.1221,2099,21.7123,True,1,1
1309,img_001309_label4,global,2,38459,20.0822,38459,21.2147,True,2,2
1309,img_001309_label4,global,3,4594,15.1873,4594,16.3619,True,3,3
1309,img_001309_label4,global,4,41801,12.1326,41801,13.6172,True,4,4
1309,img_001309_label4,global,5,33331,8.4623,33331,8.8844,True,5,5
1309,img_001309_label4,patch88,1,39589,2.4236,39589,3.4604,True,1,1
1309,img_001309_label4,patch88,2,8403,2.0448,15485,2.8429,False,5,3
1309,img_001309_label4,patch88,3,15485,1.1041,133,2.6303,False,2,
1309,img_001309_label4,patch88,4,45783,0.9907,3874,2.5305,False,,
1309,img_001309_label4,patch88,5,14809,0.9123,8403,2.0049,False,,2
1310,img_001310_label5,global,1,2099,20.645,2099,22.0792,True,1,1
1310,img_001310_label5,global,2,38459,20.5605,38459,21.8975,True,2,2
1310,img_001310_label5,global,3,4594,15.6145,4594,16.7276,True,3,3
1310,img_001310_label5,global,4,41801,12.517,41801,13.9222,True,4,4
1310,img_001310_label5,global,5,33331,8.7984,33331,9.3923,True,5,5
1310,img_001310_label5,patch88,1,16853,1.7454,38515,1.287,False,2,3
1310,img_001310_label5,patch88,2,10638,1.3573,16853,0.9713,False,4,1
1310,img_001310_label5,patch88,3,38515,1.0615,25790,0.8963,False,1,5
1310,img_001310_label5,patch88,4,9889,0.9552,10638,0.8713,False,,2
1310,img_001310_label5,patch88,5,25790,0.7858,34321,0.8485,False,3,
1311,img_001311_label1,global,1,38459,17.9481,38459,18.5557,True,1,1
1311,img_001311_label1,global,2,2099,17.868,2099,18.497,True,2,2
1311,img_001311_label1,global,3,4594,14.313,4594,14.5081,True,3,3
1311,img_001311_label1,global,4,41801,9.5003,41801,9.765,True,4,4
1311,img_001311_label1,global,5,133,8.1429,133,8.1189,True,5,5
1311,img_001311_label1,patch88,1,39589,7.5042,39589,5.8466,True,1,1
1311,img_001311_label1,patch88,2,15485,6.8702,8403,5.2101,False,3,5
1311,img_001311_label1,patch88,3,133,6.5403,15485,4.1089,False,4,2
1311,img_001311_label1,patch88,4,3874,5.7608,133,3.3731,False,5,3
1311,img_001311_label1,patch88,5,8403,5.185,3874,2.4004,False,2,4
1312,img_001312_label8,global,1,38459,20.3911,38459,21.0717,True,1,1
1312,img_001312_label8,global,2,2099,20.2537,2099,20.9334,True,2,2
1312,img_001312_label8,global,3,4594,14.4795,4594,14.983,True,3,3
1312,img_001312_label8,global,4,41801,11.7172,41801,12.5434,True,4,4
1312,img_001312_label8,global,5,33331,8.9062,33331,9.0658,True,5,5
1312,img_001312_label8,patch88,1,133,4.8469,38515,1.6352,False,,
1312,img_001312_label8,patch88,2,39589,4.7734,25790,1.4268,False,,
1312,img_001312_label8,patch88,3,3874,4.6666,34321,0.9268,False,,
1312,img_001312_label8,patch88,4,15485,4.5873,34491,0.9238,False,,
1312,img_001312_label8,patch88,5,38459,3.0711,42219,0.7692,False,,
1313,img_001313_label4,global,1,38459,16.9674,38459,17.5266,True,1,1
1313,img_001313_label4,global,2,2099,16.3473,2099,16.8844,True,2,2
1313,img_001313_label4,global,3,4594,12.0328,4594,11.8582,True,3,3
1313,img_001313_label4,global,4,41801,8.1694,41801,8.5629,True,4,4
1313,img_001313_label4,global,5,33331,7.1242,33331,7.3246,True,5,5
1313,img_001313_label4,patch88,1,38515,0.9678,38515,1.4253,True,1,1
1313,img_001313_label4,patch88,2,34321,0.7841,15358,1.0613,False,5,
1313,img_001313_label4,patch88,3,25790,0.6957,42219,0.8385,False,4,
1313,img_001313_label4,patch88,4,47628,0.5984,25790,0.7568,False,,3
1313,img_001313_label4,patch88,5,23729,0.5976,34321,0.7117,False,,2
1314,img_001314_label4,global,1,2099,20.3563,2099,22.0931,True,1,1
1314,img_001314_label4,global,2,38459,20.3148,38459,21.5879,True,2,2
1314,img_001314_label4,global,3,4594,15.3873,4594,16.6,True,3,3
1314,img_001314_label4,global,4,41801,12.3396,41801,14.0039,True,4,4
1314,img_001314_label4,global,5,33331,8.6382,33331,9.2485,True,5,5
1314,img_001314_label4,patch88,1,13177,2.1693,13177,1.5431,True,1,1
1314,img_001314_label4,patch88,2,35322,0.8825,38515,1.3418,False,,4
1314,img_001314_label4,patch88,3,25790,0.866,25790,1.3407,True,3,3
1314,img_001314_label4,patch88,4,38515,0.8056,34321,0.974,False,2,
1314,img_001314_label4,patch88,5,38917,0.7995,29767,0.7564,False,,
1315,img_001315_label8,global,1,38459,19.0454,38459,20.3337,True,1,1
1315,img_001315_label8,global,2,2099,18.6263,2099,20.0241,True,2,2
1315,img_001315_label8,global,3,4594,13.2053,4594,14.3456,True,3,3
1315,img_001315_label8,global,4,41801,10.3995,41801,11.6612,True,4,4
1315,img_001315_label8,global,5,33331,8.1542,33331,8.5356,True,5,5
1315,img_001315_label8,patch88,1,38515,1.3445,38515,1.7903,True,1,1
1315,img_001315_label8,patch88,2,43685,0.9767,25790,1.2278,False,,
1315,img_001315_label8,patch88,3,44777,0.9409,9470,1.1854,False,,
1315,img_001315_label8,patch88,4,32567,0.9396,34321,0.9946,False,,
1315,img_001315_label8,patch88,5,16632,0.9312,42219,0.9511,False,,
1316,img_001316_label6,global,1,2099,21.1975,2099,21.8583,True,1,1
1316,img_001316_label6,global,2,38459,21.1437,38459,21.826,True,2,2
1316,img_001316_label6,global,3,4594,15.5186,4594,16.0406,True,3,3
1316,img_001316_label6,global,4,41801,12.9992,41801,13.4683,True,4,4
1316,img_001316_label6,global,5,33331,8.997,33331,9.4266,True,5,5
1316,img_001316_label6,patch88,1,38515,1.2269,38515,1.8003,True,1,1
1316,img_001316_label6,patch88,2,25790,0.8356,25790,1.3032,True,2,2
1316,img_001316_label6,patch88,3,19999,0.6735,34321,1.1067,False,5,
1316,img_001316_label6,patch88,4,16439,0.642,147,0.9536,False,,
1316,img_001316_label6,patch88,5,29095,0.6235,19999,0.8135,False,,3
1317,img_001317_label0,global,1,38459,19.3015,38459,20.073,True,1,1
1317,img_001317_label0,global,2,2099,19.2542,2099,20.0728,True,2,2
1317,img_001317_label0,global,3,4594,15.1738,4594,15.7733,True,3,3
1317,img_001317_label0,global,4,41801,10.9788,41801,11.6199,True,4,4
1317,img_001317_label0,global,5,133,8.0505,33331,8.3171,False,,
1317,img_001317_label0,patch88,1,8403,5.0927,39589,4.5588,False,2,2
1317,img_001317_label0,patch88,2,39589,5.0781,8403,3.9642,False,1,1
1317,img_001317_label0,patch88,3,15485,3.0009,15485,3.0247,True,3,3
1317,img_001317_label0,patch88,4,133,1.9917,133,2.4268,True,4,4
1317,img_001317_label0,patch88,5,16094,1.8468,3874,1.7803,False,,
1318,img_001318_label8,global,1,38459,18.942,38459,19.9604,True,1,1
1318,img_001318_label8,global,2,2099,18.6985,2099,19.8463,True,2,2
1318,img_001318_label8,global,3,4594,13.8838,4594,14.6095,True,3,3
1318,img_001318_label8,global,4,41801,10.2205,41801,11.6993,True,4,4
1318,img_001318_label8,global,5,33331,7.8817,33331,8.2327,True,5,5
1318,img_001318_label8,patch88,1,10638,1.1484,38515,1.7142,False,,2
1318,img_001318_label8,patch88,2,38515,1.1003,25790,1.1645,False,1,3
1318,img_001318_label8,patch88,3,25790,0.9625,34321,0.9378,False,2,
1318,img_001318_label8,patch88,4,26727,0.7108,47070,0.8734,False,,
1318,img_001318_label8,patch88,5,47327,0.5657,40545,0.742,False,,
1319,img_001319_label2,global,1,2099,18.992,2099,19.7314,True,1,1
1319,img_001319_label2,global,2,38459,18.9547,38459,19.6962,True,2,2
1319,img_001319_label2,global,3,4594,14.1665,4594,14.6426,True,3,3
1319,img_001319_label2,global,4,41801,10.7271,41801,11.6438,True,4,4
1319,img_001319_label2,global,5,33331,7.6892,33331,7.8545,True,5,5
1319,img_001319_label2,patch88,1,38515,0.8738,38515,1.597,True,1,1
1319,img_001319_label2,patch88,2,28815,0.8095,25790,1.2545,False,,3
1319,img_001319_label2,patch88,3,25790,0.5818,34321,1.1049,False,2,
1319,img_001319_label2,patch88,4,32567,0.4591,40545,0.7467,False,,
1319,img_001319_label2,patch88,5,47070,0.4308,42219,0.6689,False,,
1320,img_001320_label4,global,1,38459,18.4955,38459,19.0883,True,1,1
1320,img_001320_label4,global,2,2099,18.2156,2099,18.9474,True,2,2
1320,img_001320_label4,global,3,4594,13.7703,4594,14.0462,True,3,3
1320,img_001320_label4,global,4,41801,9.7785,41801,10.7253,True,4,4
1320,img_001320_label4,global,5,33331,7.7396,33331,7.7802,True,5,5
1320,img_001320_label4,patch88,1,133,6.4932,38459,7.329,False,2,5
1320,img_001320_label4,patch88,2,15485,6.1335,133,6.2902,False,4,1
1320,img_001320_label4,patch88,3,3874,6.0286,3874,5.621,True,3,3
1320,img_001320_label4,patch88,4,39589,5.8393,15485,5.457,False,,2
1320,img_001320_label4,patch88,5,38459,5.1777,2099,5.1757,False,1,
1321,img_001321_label7,global,1,2099,21.0775,2099,20.4033,True,1,1
1321,img_001321_label7,global,2,38459,20.755,38459,20.1677,True,2,2
1321,img_001321_label7,global,3,4594,16.0942,4594,15.465,True,3,3
1321,img_001321_label7,global,4,41801,12.8097,41801,12.2445,True,4,4
1321,img_001321_label7,global,5,33331,8.5678,33331,8.2886,True,5,5
1321,img_001321_label7,patch88,1,14809,1.2491,38515,1.1735,False,4,2
1321,img_001321_label7,patch88,2,38515,1.1338,41535,0.9606,False,1,
1321,img_001321_label7,patch88,3,25790,0.9316,7556,0.9325,False,,
1321,img_001321_label7,patch88,4,34874,0.8833,14809,0.8402,False,,1
1321,img_001321_label7,patch88,5,32567,0.6075,3538,0.7624,False,,
1322,img_001322_label5,global,1,38459,19.4139,38459,21.4668,True,1,1
1322,img_001322_label5,global,2,2099,19.124,2099,21.4636,True,2,2
1322,img_001322_label5,global,3,4594,13.9064,4594,15.9893,True,3,3
1322,img_001322_label5,global,4,41801,10.8814,41801,13.1842,True,4,4
1322,img_001322_label5,global,5,33331,8.2061,33331,9.0377,True,5,5
1322,img_001322_label5,patch88,1,38515,1.2907,38515,1.834,True,1,1
1322,img_001322_label5,patch88,2,25790,0.9876,34321,1.0677,False,3,3
1322,img_001322_label5,patch88,3,34321,0.8214,25790,0.9572,False,2,2
1322,img_001322_label5,patch88,4,22352,0.6184,40545,0.7253,False,,
1322,img_001322_label5,patch88,5,34491,0.5979,34491,0.6945,True,5,5
1323,img_001323_label6,global,1,38459,18.9978,2099,20.5611,False,2,2
1323,img_001323_label6,global,2,2099,18.995,38459,20.5188,False,1,1
1323,img_001323_label6,global,3,4594,13.9985,4594,15.1119,True,3,3
1323,img_001323_label6,global,4,41801,11.465,41801,12.9825,True,4,4
1323,img_001323_label6,global,5,33331,8.1592,33331,8.7886,True,5,5
