image_idx,image_name,level,rank,base_neuron,base_act,lora_neuron,lora_act,match,base_neuron_in_lora_rank,lora_neuron_in_base_rank
1211,image_0310.jpg,patch88,1,38515,2.3221,38515,2.3135,True,1,1
1211,image_0310.jpg,patch88,2,25790,1.8206,25790,1.8229,True,2,2
1211,image_0310.jpg,patch88,3,34321,1.2756,34321,1.2692,True,3,3
1211,image_0310.jpg,patch88,4,18711,1.0829,18711,1.1084,True,4,4
1211,image_0310.jpg,patch88,5,29095,1.0781,29095,1.0781,True,5,5
1212,image_0311.jpg,global,1,2099,22.431,2099,23.2314,True,1,1
1212,image_0311.jpg,global,2,38459,22.193,38459,22.7199,True,2,2
1212,image_0311.jpg,global,3,4594,15.7578,4594,16.636,True,3,3
1212,image_0311.jpg,global,4,41801,13.8788,41801,14.8619,True,4,4
1212,image_0311.jpg,global,5,33331,9.0396,33331,9.2516,True,5,5
1212,image_0311.jpg,patch88,1,38515,2.2253,38515,2.2178,True,1,1
1212,image_0311.jpg,patch88,2,25790,1.6855,25790,1.7114,True,2,2
1212,image_0311.jpg,patch88,3,34321,1.3062,34321,1.3222,True,3,3
1212,image_0311.jpg,patch88,4,29767,1.0179,29767,1.0305,True,4,4
1212,image_0311.jpg,patch88,5,19999,0.9164,19999,0.9214,True,5,5
1213,image_0312.jpg,global,1,38459,20.4587,38459,20.3396,True,1,1
1213,image_0312.jpg,global,2,2099,20.0142,2099,19.9385,True,2,2
1213,image_0312.jpg,global,3,4594,13.3931,4594,13.4812,True,3,3
1213,image_0312.jpg,global,4,41801,11.3563,41801,11.3975,True,4,4
1213,image_0312.jpg,global,5,33331,8.2851,33331,8.2426,True,5,5
1213,image_0312.jpg,patch88,1,38515,2.2583,38515,2.2401,True,1,1
1213,image_0312.jpg,patch88,2,25790,1.8502,25790,1.8543,True,2,2
1213,image_0312.jpg,patch88,3,34321,1.3678,34321,1.3415,True,3,3
1213,image_0312.jpg,patch88,4,8325,1.1214,8325,1.107,True,4,4
1213,image_0312.jpg,patch88,5,29767,1.0858,29767,1.0818,True,5,5
1214,image_0313.jpg,global,1,2099,22.1373,2099,22.4774,True,1,1
1214,image_0313.jpg,global,2,38459,21.7603,38459,22.0177,True,2,2
1214,image_0313.jpg,global,3,4594,15.7153,4594,16.0629,True,3,3
1214,image_0313.jpg,global,4,41801,13.7267,41801,14.0605,True,4,4
1214,image_0313.jpg,global,5,33331,8.5616,33331,8.7211,True,5,5
1214,image_0313.jpg,patch88,1,38515,2.3584,38515,2.3495,True,1,1
1214,image_0313.jpg,patch88,2,25790,1.882,25790,1.9038,True,2,2
1214,image_0313.jpg,patch88,3,19999,1.1343,19999,1.1226,True,3,3
1214,image_0313.jpg,patch88,4,34321,1.0901,29767,1.094,False,5,5
1214,image_0313.jpg,patch88,5,29767,1.0685,34321,1.0686,False,4,4
1215,image_0314.jpg,global,1,2099,22.8468,2099,22.9339,True,1,1
1215,image_0314.jpg,global,2,38459,22.0462,38459,22.0767,True,2,2
1215,image_0314.jpg,global,3,4594,16.6704,4594,16.845,True,3,3
1215,image_0314.jpg,global,4,41801,14.538,41801,14.6778,True,4,4
1215,image_0314.jpg,global,5,33331,8.6602,33331,8.6786,True,5,5
1215,image_0314.jpg,patch88,1,38515,2.137,38515,2.1273,True,1,1
1215,image_0314.jpg,patch88,2,25790,1.6634,25790,1.7074,True,2,2
1215,image_0314.jpg,patch88,3,34321,1.1805,34321,1.1645,True,3,3
1215,image_0314.jpg,patch88,4,19999,0.9988,29767,0.9986,False,5,5
1215,image_0314.jpg,patch88,5,29767,0.9939,19999,0.9945,False,4,4
1216,image_0315.jpg,global,1,2099,21.9061,2099,22.157,True,1,1
1216,image_0315.jpg,global,2,38459,21.8734,38459,22.0022,True,2,2
1216,image_0315.jpg,global,3,4594,14.9136,4594,15.2767,True,3,3
1216,image_0315.jpg,global,4,41801,13.1365,41801,13.481,True,4,4
1216,image_0315.jpg,global,5,33331,8.87,33331,8.9254,True,5,5
1216,image_0315.jpg,patch88,1,38515,2.2546,38515,2.2239,True,1,1
1216,image_0315.jpg,patch88,2,25790,1.8475,25790,1.8561,True,2,2
1216,image_0315.jpg,patch88,3,34321,1.1677,34321,1.1508,True,3,3
1216,image_0315.jpg,patch88,4,40545,1.074,40545,1.0743,True,4,4
1216,image_0315.jpg,patch88,5,29767,1.0447,29767,1.0542,True,5,5
1217,image_0316.jpg,global,1,38459,20.5196,38459,19.9838,True,1,1
1217,image_0316.jpg,global,2,2099,20.1302,2099,19.59,True,2,2
1217,image_0316.jpg,global,3,4594,13.3469,4594,13.3307,True,3,3
1217,image_0316.jpg,global,4,41801,11.3294,41801,10.9345,True,4,4
1217,image_0316.jpg,global,5,33331,8.351,33331,8.0666,True,5,5
1217,image_0316.jpg,patch88,1,38515,2.2912,38515,2.2967,True,1,1
1217,image_0316.jpg,patch88,2,25790,1.9988,25790,2.0183,True,2,2
1217,image_0316.jpg,patch88,3,18711,1.7453,18711,1.7532,True,3,3
1217,image_0316.jpg,patch88,4,34321,1.2711,34321,1.2709,True,4,4
1217,image_0316.jpg,patch88,5,29095,1.1046,29095,1.1227,True,5,5
1218,image_0317.jpg,global,1,2099,21.7978,2099,21.6228,True,1,1
1218,image_0317.jpg,global,2,38459,21.201,38459,21.0519,True,2,2
1218,image_0317.jpg,global,3,4594,16.3206,4594,16.1821,True,3,3
1218,image_0317.jpg,global,4,41801,13.2992,41801,13.1047,True,4,4
1218,image_0317.jpg,global,5,33331,8.6367,33331,8.5821,True,5,5
1218,image_0317.jpg,patch88,1,38515,2.199,38515,2.2046,True,1,1
1218,image_0317.jpg,patch88,2,25790,1.882,25790,1.9059,True,2,2
1218,image_0317.jpg,patch88,3,34321,1.2352,34321,1.2204,True,3,3
1218,image_0317.jpg,patch88,4,29767,1.1154,29767,1.1438,True,4,4
1218,image_0317.jpg,patch88,5,8325,1.0542,8325,1.0641,True,5,5
1219,image_0318.jpg,global,1,38459,20.6779,38459,20.6254,True,1,1
1219,image_0318.jpg,global,2,2099,20.2734,2099,20.241,True,2,2
1219,image_0318.jpg,global,3,4594,13.2471,4594,13.2561,True,3,3
1219,image_0318.jpg,global,4,41801,11.5119,41801,11.536,True,4,4
1219,image_0318.jpg,global,5,33331,8.3731,33331,8.3624,True,5,5
1219,image_0318.jpg,patch88,1,38515,2.1392,38515,2.1332,True,1,1
1219,image_0318.jpg,patch88,2,25790,1.6818,25790,1.7173,True,2,2
1219,image_0318.jpg,patch88,3,34321,1.0507,34321,1.0586,True,3,3
1219,image_0318.jpg,patch88,4,8325,1.0436,8325,1.0453,True,4,4
1219,image_0318.jpg,patch88,5,19999,1.0099,19999,1.0048,True,5,5
1220,image_0319.jpg,global,1,2099,22.2797,2099,22.862,True,1,1
1220,image_0319.jpg,global,2,38459,21.7158,38459,22.0902,True,2,2
1220,image_0319.jpg,global,3,4594,15.8918,4594,16.5864,True,3,3
1220,image_0319.jpg,global,4,41801,13.7496,41801,14.4396,True,4,4
1220,image_0319.jpg,global,5,33331,8.7356,33331,8.9019,True,5,5
1220,image_0319.jpg,patch88,1,38515,1.9781,38515,1.9394,True,1,1
1220,image_0319.jpg,patch88,2,25790,1.508,25790,1.519,True,2,2
1220,image_0319.jpg,patch88,3,44212,1.1501,44212,1.2453,True,3,3
1220,image_0319.jpg,patch88,4,34321,1.1177,34321,1.0849,True,4,4
1220,image_0319.jpg,patch88,5,5938,0.9756,5938,0.9678,True,5,5
1221,image_0320.jpg,global,1,2099,23.6469,2099,23.5202,True,1,1
1221,image_0320.jpg,global,2,38459,22.9569,38459,22.8521,True,2,2
1221,image_0320.jpg,global,3,4594,16.9742,4594,16.8902,True,3,3
1221,image_0320.jpg,global,4,41801,15.2178,41801,15.064,True,4,4
1221,image_0320.jpg,global,5,33331,9.3335,33331,9.3197,True,5,5
1221,image_0320.jpg,patch88,1,38515,2.1301,38515,2.0879,True,1,1
1221,image_0320.jpg,patch88,2,25790,1.7014,25790,1.7202,True,2,2
1221,image_0320.jpg,patch88,3,34321,1.1873,34321,1.1677,True,3,3
1221,image_0320.jpg,patch88,4,29767,0.9862,29767,0.9789,True,4,4
1221,image_0320.jpg,patch88,5,19999,0.9473,19999,0.936,True,5,5
1222,image_0321.jpg,global,1,2099,23.2799,2099,23.1587,True,1,1
1222,image_0321.jpg,global,2,38459,22.68,38459,22.5822,True,2,2
1222,image_0321.jpg,global,3,4594,16.5471,4594,16.4875,True,3,3
1222,image_0321.jpg,global,4,41801,14.9636,41801,14.8087,True,4,4
1222,image_0321.jpg,global,5,33331,9.2238,33331,9.226,True,5,5
1222,image_0321.jpg,patch88,1,38515,2.2534,38515,2.23,True,1,1
1222,image_0321.jpg,patch88,2,25790,1.7465,25790,1.7603,True,2,2
1222,image_0321.jpg,patch88,3,34321,1.2599,34321,1.2567,True,3,3
1222,image_0321.jpg,patch88,4,8325,1.049,8325,1.0473,True,4,4
1222,image_0321.jpg,patch88,5,29767,1.0042,29767,1.0212,True,5,5
1223,image_0322.jpg,global,1,2099,23.4412,2099,22.7161,True,1,1
1223,image_0322.jpg,global,2,38459,22.7697,38459,22.2379,True,2,2
1223,image_0322.jpg,global,3,4594,16.9918,4594,16.2841,True,3,3
1223,image_0322.jpg,global,4,41801,15.0946,41801,14.2989,True,4,4
1223,image_0322.jpg,global,5,33331,9.032,33331,8.8307,True,5,5
1223,image_0322.jpg,patch88,1,38515,2.0423,38515,2.0346,True,1,1
1223,image_0322.jpg,patch88,2,25790,1.4988,25790,1.522,True,2,2
1223,image_0322.jpg,patch88,3,34321,1.3305,34321,1.3294,True,3,3
1223,image_0322.jpg,patch88,4,28372,1.2471,28372,1.299,True,4,4
1223,image_0322.jpg,patch88,5,8325,0.879,8325,0.8707,True,5,5
1224,image_0323.jpg,global,1,38459,19.4534,2099,20.3108,False,2,2
1224,image_0323.jpg,global,2,2099,19.4427,38459,20.1067,False,1,1
1224,image_0323.jpg,global,3,4594,13.489,4594,14.3953,True,3,3
1224,image_0323.jpg,global,4,41801,10.899,41801,11.9601,True,4,4
1224,image_0323.jpg,global,5,33331,7.7668,33331,8.1293,True,5,5
1224,image_0323.jpg,patch88,1,38515,1.768,38515,1.7686,True,1,1
1224,image_0323.jpg,patch88,2,25790,1.4875,25790,1.4895,True,2,2
1224,image_0323.jpg,patch88,3,34321,1.1654,34321,1.156,True,3,3
1224,image_0323.jpg,patch88,4,8325,0.9494,8325,0.9463,True,4,4
1224,image_0323.jpg,patch88,5,44212,0.8075,44212,0.861,True,5,5
1225,image_0324.jpg,global,1,2099,23.5374,2099,23.3284,True,1,1
1225,image_0324.jpg,global,2,38459,22.6972,38459,22.502,True,2,2
1225,image_0324.jpg,global,3,4594,17.5305,4594,17.4662,True,3,3
1225,image_0324.jpg,global,4,41801,15.1587,41801,15.0151,True,4,4
1225,image_0324.jpg,global,5,33331,9.2579,33331,9.1748,True,5,5
1225,image_0324.jpg,patch88,1,38515,1.93,38515,1.8985,True,1,1
1225,image_0324.jpg,patch88,2,25790,1.8096,25790,1.7865,True,2,2
1225,image_0324.jpg,patch88,3,36037,1.162,36037,1.1692,True,3,3
1225,image_0324.jpg,patch88,4,30960,1.1225,30960,1.1455,True,4,4
1225,image_0324.jpg,patch88,5,29095,1.0467,29095,1.0555,True,5,5
1226,image_0325.jpg,global,1,2099,22.8015,2099,22.9306,True,1,1
1226,image_0325.jpg,global,2,38459,22.4749,38459,22.5299,True,2,2
1226,image_0325.jpg,global,3,4594,15.9902,4594,16.1583,True,3,3
1226,image_0325.jpg,global,4,41801,14.4454,41801,14.6665,True,4,4
1226,image_0325.jpg,global,5,33331,9.1814,33331,9.2307,True,5,5
1226,image_0325.jpg,patch88,1,38515,1.6083,38515,1.5808,True,1,1
1226,image_0325.jpg,patch88,2,34321,1.1133,34321,1.118,True,2,2
1226,image_0325.jpg,patch88,3,21836,0.8457,21836,0.8388,True,3,3
1226,image_0325.jpg,patch88,4,26076,0.8135,25790,0.7659,False,5,
1226,image_0325.jpg,patch88,5,28013,0.7585,26076,0.7195,False,,4
1227,image_0326.jpg,global,1,2099,23.2312,2099,22.9808,True,1,1
1227,image_0326.jpg,global,2,38459,22.4957,38459,22.3336,True,2,2
1227,image_0326.jpg,global,3,4594,17.1231,4594,16.8511,True,3,3
1227,image_0326.jpg,global,4,41801,14.9011,41801,14.5553,True,4,4
1227,image_0326.jpg,global,5,33331,9.0547,33331,9.0422,True,5,5
1227,image_0326.jpg,patch88,1,38515,1.8674,38515,1.7704,True,1,1
1227,image_0326.jpg,patch88,2,46076,1.4225,46076,1.4221,True,2,2
1227,image_0326.jpg,patch88,3,34321,1.2018,34321,1.1545,True,3,3
1227,image_0326.jpg,patch88,4,34605,0.9248,17353,0.9333,False,5,
1227,image_0326.jpg,patch88,5,15254,0.8696,34605,0.883,False,,4
1228,image_0327.jpg,global,1,38459,20.3689,2099,20.762,False,2,2
1228,image_0327.jpg,global,2,2099,20.2527,38459,20.7236,False,1,1
1228,image_0327.jpg,global,3,4594,14.1104,4594,14.647,True,3,3
1228,image_0327.jpg,global,4,41801,11.7167,41801,12.2824,True,4,4
1228,image_0327.jpg,global,5,33331,7.9404,33331,8.12,True,5,5
1228,image_0327.jpg,patch88,1,46076,1.9659,46076,1.9493,True,1,1
1228,image_0327.jpg,patch88,2,38515,1.6692,38515,1.5814,True,2,2
1228,image_0327.jpg,patch88,3,34321,1.1452,34321,1.1187,True,3,3
1228,image_0327.jpg,patch88,4,19999,1.0051,19999,0.9623,True,4,4
1228,image_0327.jpg,patch88,5,17271,0.8031,26886,0.958,False,,
1229,image_0328.jpg,global,1,38459,21.1145,2099,21.1968,False,2,2
1229,image_0328.jpg,global,2,2099,21.0419,38459,21.0534,False,1,1
1229,image_0328.jpg,global,3,4594,14.8501,4594,15.1556,True,3,3
1229,image_0328.jpg,global,4,41801,12.3243,41801,12.8378,True,4,4
1229,image_0328.jpg,global,5,33331,8.6056,33331,8.5518,True,5,5
1229,image_0328.jpg,patch88,1,38515,2.0043,38515,1.9107,True,1,1
1229,image_0328.jpg,patch88,2,46076,1.4989,46076,1.4204,True,2,2
1229,image_0328.jpg,patch88,3,15254,1.2383,15254,1.2078,True,3,3
1229,image_0328.jpg,patch88,4,34321,1.1859,34321,1.1384,True,4,4
1229,image_0328.jpg,patch88,5,34605,0.9786,34605,0.9539,True,5,5
1230,image_0329.jpg,global,1,2099,23.9056,2099,23.8683,True,1,1
1230,image_0329.jpg,global,2,38459,23.1648,38459,23.161,True,2,2
1230,image_0329.jpg,global,3,4594,17.2108,4594,17.1413,True,3,3
1230,image_0329.jpg,global,4,41801,15.6764,41801,15.5695,True,4,4
1230,image_0329.jpg,global,5,33331,9.4836,33331,9.542,True,5,5
1230,image_0329.jpg,patch88,1,38515,1.9755,38515,1.9407,True,1,1
1230,image_0329.jpg,patch88,2,34321,1.2967,25790,1.2758,False,3,3
1230,image_0329.jpg,patch88,3,25790,1.2735,34321,1.2657,False,2,2
1230,image_0329.jpg,patch88,4,26886,0.9824,26886,1.0995,True,4,4
1230,image_0329.jpg,patch88,5,19999,0.9408,19999,0.9321,True,5,5
1231,image_0330.jpg,global,1,2099,22.1202,2099,22.1273,True,1,1
1231,image_0330.jpg,global,2,38459,21.9867,38459,21.964,True,2,2
1231,image_0330.jpg,global,3,4594,15.711,4594,15.7518,True,3,3
1231,image_0330.jpg,global,4,41801,13.3094,41801,13.3384,True,4,4
1231,image_0330.jpg,global,5,33331,9.1231,33331,9.1409,True,5,5
1231,image_0330.jpg,patch88,1,38515,1.9028,38515,1.8493,True,1,1
1231,image_0330.jpg,patch88,2,46076,1.3305,46076,1.3074,True,2,2
1231,image_0330.jpg,patch88,3,34321,1.1046,34321,1.069,True,3,3
1231,image_0330.jpg,patch88,4,19999,0.9679,19999,0.9407,True,4,4
1231,image_0330.jpg,patch88,5,25790,0.9318,25790,0.908,True,5,5
1232,image_0331.jpg,global,1,2099,23.1669,2099,23.1552,True,1,1
1232,image_0331.jpg,global,2,38459,22.5872,38459,22.5318,True,2,2
1232,image_0331.jpg,global,3,4594,16.7909,4594,16.8741,True,3,3
1232,image_0331.jpg,global,4,41801,14.9144,41801,14.9668,True,4,4
1232,image_0331.jpg,global,5,33331,9.2679,33331,9.2809,True,5,5
1232,image_0331.jpg,patch88,1,38515,1.9875,38515,1.9296,True,1,1
1232,image_0331.jpg,patch88,2,34321,1.1783,34321,1.1366,True,2,2
1232,image_0331.jpg,patch88,3,25790,0.9986,26886,1.1005,False,4,4
1232,image_0331.jpg,patch88,4,26886,0.9847,25790,0.9946,False,3,3
1232,image_0331.jpg,patch88,5,19999,0.9487,19999,0.9238,True,5,5
1233,image_0332.jpg,global,1,2099,21.8308,2099,21.9076,True,1,1
1233,image_0332.jpg,global,2,38459,21.5084,38459,21.5367,True,2,2
1233,image_0332.jpg,global,3,4594,15.1322,4594,15.2904,True,3,3
1233,image_0332.jpg,global,4,41801,13.3201,41801,13.4715,True,4,4
1233,image_0332.jpg,global,5,33331,8.821,33331,8.8747,True,5,5
1233,image_0332.jpg,patch88,1,46076,1.9418,46076,1.9081,True,1,1
1233,image_0332.jpg,patch88,2,38515,1.6798,38515,1.5909,True,2,2
1233,image_0332.jpg,patch88,3,34321,1.1722,34321,1.1252,True,3,3
1233,image_0332.jpg,patch88,4,19999,0.9763,19999,0.9415,True,4,4
1233,image_0332.jpg,patch88,5,17271,0.8503,21779,0.8363,False,,
1234,image_0333.jpg,global,1,38459,20.7929,2099,20.9353,False,2,2
1234,image_0333.jpg,global,2,2099,20.4432,38459,20.9121,False,1,1
1234,image_0333.jpg,global,3,4594,13.9841,4594,14.4915,True,3,3
1234,image_0333.jpg,global,4,41801,11.7373,41801,12.2958,True,4,4
1234,image_0333.jpg,global,5,33331,8.5504,33331,8.6158,True,5,5
1234,image_0333.jpg,patch88,1,38515,1.8715,38515,1.8155,True,1,1
1234,image_0333.jpg,patch88,2,34321,1.1384,34321,1.0996,True,2,2
1234,image_0333.jpg,patch88,3,25790,0.9657,25790,0.9708,True,3,3
1234,image_0333.jpg,patch88,4,34605,0.9076,46076,0.8847,False,5,
1234,image_0333.jpg,patch88,5,19999,0.877,34605,0.8817,False,,4
1235,image_0334.jpg,global,1,2099,21.4129,2099,21.7374,True,1,1
1235,image_0334.jpg,global,2,38459,21.2965,38459,21.5013,True,2,2
1235,image_0334.jpg,global,3,4594,15.2972,4594,15.6846,True,3,3
1235,image_0334.jpg,global,4,41801,12.7366,41801,13.1458,True,4,4
1235,image_0334.jpg,global,5,33331,8.6628,33331,8.7828,True,5,5
1235,image_0334.jpg,patch88,1,38515,1.7101,38515,1.6239,True,1,1
1235,image_0334.jpg,patch88,2,46076,1.4298,46076,1.4452,True,2,2
1235,image_0334.jpg,patch88,3,34321,1.1787,34321,1.1605,True,3,3
1235,image_0334.jpg,patch88,4,15254,0.9089,15254,0.8596,True,4,4
1235,image_0334.jpg,patch88,5,34605,0.8445,34605,0.817,True,5,5
1236,image_0335.jpg,global,1,2099,24.3623,2099,24.4485,True,1,1
1236,image_0335.jpg,global,2,38459,23.3801,38459,23.4412,True,2,2
1236,image_0335.jpg,global,3,4594,17.8241,4594,17.9512,True,3,3
1236,image_0335.jpg,global,4,41801,16.3161,41801,16.3865,True,4,4
1236,image_0335.jpg,global,5,33331,9.4585,33331,9.5408,True,5,5
1236,image_0335.jpg,patch88,1,38515,1.896,46076,1.8235,False,2,2
1236,image_0335.jpg,patch88,2,46076,1.8728,38515,1.7855,False,1,1
1236,image_0335.jpg,patch88,3,34321,1.2386,34321,1.1961,True,3,3
1236,image_0335.jpg,patch88,4,34605,0.9675,34605,0.9303,True,4,4
1236,image_0335.jpg,patch88,5,19999,0.8294,19999,0.81,True,5,5
1237,image_0336.jpg,global,1,2099,21.2256,2099,20.9961,True,1,1
1237,image_0336.jpg,global,2,38459,21.1003,38459,20.9194,True,2,2
1237,image_0336.jpg,global,3,4594,14.8146,4594,14.6848,True,3,3
1237,image_0336.jpg,global,4,41801,12.8355,41801,12.5417,True,4,4
1237,image_0336.jpg,global,5,33331,8.404,33331,8.3664,True,5,5
1237,image_0336.jpg,patch88,1,38515,1.9664,38515,1.8705,True,1,1
1237,image_0336.jpg,patch88,2,34321,1.2289,34321,1.1837,True,2,2
1237,image_0336.jpg,patch88,3,19999,1.1356,19999,1.0934,True,3,3
1237,image_0336.jpg,patch88,4,46076,0.9417,46076,0.9353,True,4,4
1237,image_0336.jpg,patch88,5,8325,0.9219,26886,0.863,False,,
1238,image_0337.jpg,global,1,38459,18.9512,38459,19.0661,True,1,1
1238,image_0337.jpg,global,2,2099,18.0621,2099,18.1373,True,2,2
1238,image_0337.jpg,global,3,4594,11.5972,4594,11.5626,True,3,3
1238,image_0337.jpg,global,4,41801,8.9844,41801,9.1099,True,4,4
1238,image_0337.jpg,global,5,33331,7.7439,33331,7.8898,True,5,5
1238,image_0337.jpg,patch88,1,38515,1.8494,38515,1.7701,True,1,1
1238,image_0337.jpg,patch88,2,34321,1.1384,34321,1.0956,True,2,2
1238,image_0337.jpg,patch88,3,19999,0.8807,19999,0.846,True,3,3
1238,image_0337.jpg,patch88,4,34605,0.8666,34605,0.8321,True,4,4
1238,image_0337.jpg,patch88,5,15254,0.8289,15254,0.8278,True,5,5
1239,image_0338.jpg,global,1,38459,21.5172,38459,21.0911,True,1,1
1239,image_0338.jpg,global,2,2099,21.5004,2099,20.9094,True,2,2
1239,image_0338.jpg,global,3,4594,14.6435,4594,13.9763,True,3,3
1239,image_0338.jpg,global,4,41801,12.6613,41801,11.9995,True,4,4
1239,image_0338.jpg,global,5,33331,8.9881,33331,8.8624,True,5,5
1239,image_0338.jpg,patch88,1,46076,1.6351,46076,1.5569,True,1,1
1239,image_0338.jpg,patch88,2,38515,1.6177,38515,1.4996,True,2,2
1239,image_0338.jpg,patch88,3,34321,1.0534,34321,0.9987,True,3,3
1239,image_0338.jpg,patch88,4,34605,0.8116,34605,0.7841,True,4,4
1239,image_0338.jpg,patch88,5,21251,0.7115,29767,0.681,False,,
1240,image_0339.jpg,global,1,38459,20.3054,38459,20.3914,True,1,1
1240,image_0339.jpg,global,2,2099,20.2055,2099,20.3732,True,2,2
1240,image_0339.jpg,global,3,4594,14.3813,4594,14.6108,True,3,3
1240,image_0339.jpg,global,4,41801,11.8611,41801,12.0914,True,4,4
1240,image_0339.jpg,global,5,33331,8.1674,33331,8.2388,True,5,5
1240,image_0339.jpg,patch88,1,38515,1.8226,38515,1.7592,True,1,1
1240,image_0339.jpg,patch88,2,46076,1.3431,46076,1.2705,True,2,2
1240,image_0339.jpg,patch88,3,34321,1.1403,34321,1.1062,True,3,3
1240,image_0339.jpg,patch88,4,6457,0.9603,6457,0.9271,True,4,4
1240,image_0339.jpg,patch88,5,34605,0.909,34605,0.8757,True,5,5
1241,image_0340.jpg,global,1,2099,24.0182,2099,24.1134,True,1,1
1241,image_0340.jpg,global,2,38459,23.143,38459,23.1851,True,2,2
1241,image_0340.jpg,global,3,4594,17.9098,4594,18.0461,True,3,3
1241,image_0340.jpg,global,4,41801,15.5986,41801,15.745,True,4,4
1241,image_0340.jpg,global,5,33331,9.3405,33331,9.3977,True,5,5
1241,image_0340.jpg,patch88,1,38515,1.7446,46076,1.6385,False,2,2
1241,image_0340.jpg,patch88,2,46076,1.7249,38515,1.6347,False,1,1
1241,image_0340.jpg,patch88,3,34321,1.0235,34321,0.9779,True,3,3
1241,image_0340.jpg,patch88,4,34605,0.8333,34605,0.7813,True,4,4
1241,image_0340.jpg,patch88,5,19999,0.8047,19999,0.7606,True,5,5
1242,image_0341.jpg,global,1,2099,21.9541,2099,21.9003,True,1,1
1242,image_0341.jpg,global,2,38459,21.6354,38459,21.5869,True,2,2
1242,image_0341.jpg,global,3,4594,15.7764,4594,15.7656,True,3,3
1242,image_0341.jpg,global,4,41801,13.6485,41801,13.5863,True,4,4
1242,image_0341.jpg,global,5,33331,8.6844,33331,8.7186,True,5,5
1242,image_0341.jpg,patch88,1,38515,1.7417,38515,1.6305,True,1,1
1242,image_0341.jpg,patch88,2,34321,1.3184,34321,1.276,True,2,2
1242,image_0341.jpg,patch88,3,46076,1.2308,46076,1.2197,True,3,3
1242,image_0341.jpg,patch88,4,16008,1.2225,16008,1.1848,True,4,4
1242,image_0341.jpg,patch88,5,15254,1.173,15254,1.1838,True,5,5
1243,image_0342.jpg,global,1,2099,22.6248,2099,22.4523,True,1,1
1243,image_0342.jpg,global,2,38459,21.9945,38459,21.8401,True,2,2
1243,image_0342.jpg,global,3,4594,16.4986,4594,16.4074,True,3,3
1243,image_0342.jpg,global,4,41801,14.6781,41801,14.5177,True,4,4
1243,image_0342.jpg,global,5,33331,8.7638,33331,8.722,True,5,5
1243,image_0342.jpg,patch88,1,38515,2.0095,38515,1.9897,True,1,1
1243,image_0342.jpg,patch88,2,34321,1.494,25790,1.46,False,3,3
1243,image_0342.jpg,patch88,3,25790,1.4296,34321,1.4461,False,2,2
1243,image_0342.jpg,patch88,4,29767,0.9764,29767,0.9795,True,4,4
1243,image_0342.jpg,patch88,5,33654,0.9752,19999,0.9643,False,,
1244,image_0343.jpg,global,1,38459,18.7953,38459,18.6169,True,1,1
1244,image_0343.jpg,global,2,2099,17.9835,2099,17.7779,True,2,2
1244,image_0343.jpg,global,3,4594,11.914,4594,11.7707,True,3,3
1244,image_0343.jpg,global,4,41801,8.972,41801,8.7741,True,4,4
1244,image_0343.jpg,global,5,33331,7.6012,33331,7.549,True,5,5
1244,image_0343.jpg,patch88,1,38515,1.9151,38515,1.8892,True,1,1
1244,image_0343.jpg,patch88,2,34321,1.1198,26886,1.1987,False,4,5
1244,image_0343.jpg,patch88,3,25790,1.0978,25790,1.1051,True,3,3
1244,image_0343.jpg,patch88,4,16008,1.0793,34321,1.1048,False,5,2
1244,image_0343.jpg,patch88,5,26886,1.0696,16008,1.0494,False,2,4
1245,image_0344.jpg,global,1,2099,23.6153,2099,22.9838,True,1,1
1245,image_0344.jpg,global,2,38459,22.7223,38459,22.2733,True,2,2
1245,image_0344.jpg,global,3,4594,17.7708,4594,17.1644,True,3,3
1245,image_0344.jpg,global,4,41801,15.3605,41801,14.5953,True,4,4
1245,image_0344.jpg,global,5,33331,9.2392,33331,9.105,True,5,5
1245,image_0344.jpg,patch88,1,38515,1.8861,38515,1.8455,True,1,1
1245,image_0344.jpg,patch88,2,25790,1.2551,25790,1.2541,True,2,2
1245,image_0344.jpg,patch88,3,33654,1.1339,34321,1.1037,False,4,4
1245,image_0344.jpg,patch88,4,34321,1.1326,33654,1.0414,False,3,3
1245,image_0344.jpg,patch88,5,19999,0.9492,17353,0.9324,False,,
1246,image_0345.jpg,global,1,2099,22.0252,2099,21.8032,True,1,1
1246,image_0345.jpg,global,2,38459,21.9417,38459,21.7555,True,2,2
1246,image_0345.jpg,global,3,4594,15.0697,4594,14.9092,True,3,3
1246,image_0345.jpg,global,4,41801,13.4145,41801,13.211,True,4,4
1246,image_0345.jpg,global,5,33331,8.8615,33331,8.8264,True,5,5
1246,image_0345.jpg,patch88,1,38515,2.1447,38515,2.1252,True,1,1
1246,image_0345.jpg,patch88,2,34321,1.2905,34321,1.2712,True,2,2
1246,image_0345.jpg,patch88,3,25790,1.2482,25790,1.2515,True,3,3
1246,image_0345.jpg,patch88,4,19999,1.1713,19999,1.1716,True,4,4
1246,image_0345.jpg,patch88,5,17271,1.0553,17271,1.0508,True,5,5
1247,image_0346.jpg,global,1,2099,23.8316,2099,23.1425,True,1,1
1247,image_0346.jpg,global,2,38459,23.0066,38459,22.497,True,2,2
1247,image_0346.jpg,global,3,4594,18.0305,4594,17.3393,True,3,3
1247,image_0346.jpg,global,4,41801,16.0281,41801,15.2968,True,4,4
